title,year,conference
 Learning to generalize from sparseand underspecified rewards,2019, In ICML
 Invariant risk minimization,2019, CoRR
 Implicit regularization in deep matrix factorization,2019, InAdvances in Neural Information Processing Systems
 Metareg: Towards domain generalization usingmeta-regularization,2018, In Advances in Neural Information Processing Systems
 Scalable methods for computing state similarity in deterministic Markov decisionprocesses,2020, In Proceedings of the AAAI Conference on Artificial Intelligence (AAAI)
 Using bisimulation for policy transfer in MDPs,2010, In Proceedings of theAAAI Conference on Artificial Intelligence (AAAI)
 A simple framework for contrastivelearning of visual representations,2020, CoRR
 Quantifying generalization inreinforcement learning,2019, In Proceedings of the International Conference on Machine Learning (ICML)
 Generalization and regularization in DQN,2018, InNeurIPS Deep Reinforcement Learning Workshop
 Metrics for finite Markov decision processes,2004, InProceedings of the Conference in Uncertainty in Artificial Intelligence (UAI)
 Methods for computing statesimilarity in Markov decision processes,2006, In Proceedings of the 22nd Conference on Uncertainty in ArtificialIntelligence
 Bisimulation metrics are optimal value functions,2014, In The 30th Conference onUncertainty in Artificial Intelligence
 Model-agnostic meta-learning for fast adaptation of deepnetworks,2017, In Proceedings of the International Conference on Machine Learning (ICML)
 Equivalence notions and model minimization in markovdecision processes,2003, Artificial Intelligence
 Google vizier:A service for black-box optimization,2017, In Proceedings of the 23rd ACM SIGKDD international conference onknowledge discovery and data mining
 Implicitregularization in matrix factorization,2017, In Advances in Neural Information Processing Systems
 Soft actor-critic: Off-policy maximumentropy deep reinforcement learning with a stochastic actor,2018, arXiv preprint arXiv:1801
 Dimensionality reduction by learning an invariant mapping,2006, In2006 IEEE Computer Society Conference on Computer Vision and Pattern Recognition (CVPR’06)
 Domain extrapolation via regret minimization,2020, arXivpreprint arXiv:2006
 Illuminating generalization in deep reinforcement learning through procedural level generation,2018, arXivpreprint arXiv:1806
 Robust and efficient transfer learningwith hidden parameter Markov decision processes,2017, In Proceedings of the AAAI Conference on ArtificialIntelligence (AAAI)
 Image augmentation is all you need: Regularizing deepreinforcement learning from pixels,2020, CoRR
 Bisimulation through probabilistic testing,1991, Information and computation
 Reinforcementlearning with augmented data,2020, CoRR
 Curl: Contrastive unsupervised representations forreinforcement learning,2020, Proceedings of the 37th International Conference on Machine Learning
 Network randomization: A simple technique for general-ization in deep reinforcement learning,2020, In The International Conference on Learning Representations (ICLR)
 Learning to generalize: Meta-learning fordomain generalization,2018, In Proceedings of the AAAI Conference on Artificial Intelligence (AAAI)
 Deepreinforcement and infomax learning,2020, Advances in Neural Information Processing Systems
 Efficient wasserstein natural gradients forreinforcement learning,2021, In International Conference on Learning Representations
 Zero-shot task generalization with multi-taskdeep reinforcement learning,2017, In Proceedings of the International Conference on Machine Learning (ICML)
 Learning to score behaviors for guided policy optimization,2020, In International Conference on MachineLearning
 Assessinggeneralization in deep reinforcement learning,2018, arXiv preprint arXiv:1810
 Generalized hidden parameter mdpstransferable model-based rl in a handful of trials,2020, In Proceedings of the AAAI Conference on ArtificialIntelligence (AAAI)
 Automatic data augmentationfor generalization in deep reinforcement learning,2020, arXiv preprint arXiv:2006
 Towards generalization andsimplicity in continuous control,2017, In Advances in Neural Information Processing Systems (NeurIPS)
 Data-efficient reinforcement learning with momentum predictive representations,2020, arXiv preprint arXiv:2007
 Invariant policy optimization: Towards strongergeneralization in reinforcement learning,2020, arXiv preprint arXiv:2006
 Observational overfitting in reinforcementlearning,2019, In The International Conference on Learning Representations (ICLR)
 Decoupling representation learning fromreinforcement learning,2020, arXiv preprint arXiv:2009
 Neuroevolution of self-interpretable agents,2020, arXiv preprintarXiv:2003
 dm_control: Software and tasks for continuous control,2020, arXivpreprint arXiv:2006
 Plannable approximations to mdphomomorphisms: Equivariance under actions,2020, In Proceedings of the 19th International Conference onAutonomous Agents and MultiAgent Systems
 Optimal transport: old and new,2008, Springer
 Measuring andcharacterizing generalization in deep reinforcement learning,2018, In NeurIPS Critiquing and Correcting Trends inMachine Learning Workshop
 How neuralnetworks extrapolate: From feedforward to graph neural networks,2020, arXiv preprint arXiv:2009
 A Dissection of Overfitting and Generalization in ContinuousReinforcement Learning,2018, CoRR
 Natural environment benchmarks for reinforcement learning,2018, arXivpreprint arXiv:1811
 Invariant causal prediction for block mdps,2020, In Proceedings of the International Conference onMachine Learning (ICML)
 Learning invariant repre-sentations for reinforcement learning without reconstruction,2021, The International Conference on LearningRepresentations (ICLR)
 A study on overfitting in deep reinforcementlearning,2018, CoRR
