title,year,conference
 Plug-and-play methods for magnetic resonance imaging: Using denoisers for image recovery,2020, IEEE SignalPrOCeSSingMagazine
 First m87 event horizon telescope results,2019, iv
 COnvex AnalySiS and MOnOtOne OperatOr TheOry in HilbertSpaCeS,2017, Springer
 A coordinate descent primal-dual algorithm and applicationto distributed asynchronous optimization,2015, IEEE TranSaCtiOnS On AutOmatiC COntrOl
 Deep mean-shift priors for image restoration,2017, InPrOC
 COnvex OptimizatiOn,2004, Cambridge Univ
 Plug-and-play unplugged: Optimiza-tion free reconstruction using consensus equilibrium,2018, SIAM J
 Plug-and-play ADMM for image restoration: Fixed-pointconvergence and applications,2017, IEEE TranS
 Optimal distributed online prediction usingmini-batches,2012, JOurnal Of MaChine Learning ReSearCh
 Image denoising via sparse and redundant representations over learneddictionaries,2006, IEEE TranS
 An EM algorithm for wavelet-based image restoration,2003, IEEETrans
 Plug-in estimation in high-dimensionallinear inverse problems: A rigorous analysis,2018, In Advances in Neural Information ProcessingSystems 31
 Accelerated gradient methods for nonconvex nonlinear and stochasticprogramming,2016, Math
 A2BCD: Asynchronous acceleration with optimal complexity,2019, InInternational Conference on Learning Representations
 A fast majorize-minimize algorithm for the recovery of sparseand low-rank matrices,2012, IEEE Trans
 Asynchronous distributed optimization using arandomized alternating direction method of multipliers,2013, In 52nd IEEE conference on decision andcontrol
 Adam: A method for stochastic optimization,2015, In International Conference onLearning Representations (ICLR)
 Asynchronous parallel stochastic gradient for nonconvexoptimization,2015, In Advances in Neural Information Processing Systems 28
 Asynchronous decentralized parallel stochastic gradientdescent,2018, In Proc
 An asynchronous parallel stochastic coordinatedescent algorithm,2015, J
 prDeep: Robust phase retrieval witha flexible deep network,2018, In Proc
 BM3D-PRGAMP: Compressive phase retrieval basedon BM3D denoising,2016, In Proc
 Spectral normalization for generative adversarialnetworks,2018, In International Conference on Learning Representations
 Robust stochastic approximation approach tostochastic programming,2009, SIAM J
 On the convergence of approximate message passing witharbitrary matrices,2014, In Proc
 Inference for generalized linear models viaalternating directions and Bethe free energy minimization,2015, In Proc
 Hogwild: A lock-free approach to parallelizing stochasticgradient descent,2011, In Advances in Neural Information Processing Systems 24
 Variational Analysis,1998, Springer
 A primer on monotone operator methods,2016, Appl
 Plug-and-play methods provably convergewith properly trained denoisers,2019, In Proc
 The singular values of convolutional layers,2019, In InternationalConference on Learning Representations
 Asynchronous coordinate descent under more realistic assumption,2017, InAdvances in Neural Information Processing Systems 30
 Block coordinate regularization by denoising,2019, In Advances inNeural Information Processing Systems 32
 An online plug-and-play algorithm for regularized imagereconstruction,2019, IEEE Trans
 A convergent image fusion algorithmusing scene-adapted Gaussian-mixture-based denoising,2019, IEEE Trans
 Building firmly nonexpansive convolutional neuralnetworks,2020, In Proc
 Image restoration by iterative denoising and backward projections,2019, IEEETrans
 Tuning-free plug-and-playproximal algorithm for inverse imaging problems,2020, In Proc
 Coordinate descent algorithms,2015, Math
 Provable convergence of plug-and-play priorswith mmse denoisers,2020, IEEE Signal Processing Letters
 Beyond a Gaussian denoiser: Residual learningof deep CNN for image denoising,2017, IEEE Trans
 Learning deep CNN denoiser prior for image restoration,2017, InProc
 Deep plug-and-play super-resolution for arbitrary blur kernels,2019, InProc
 35th Int,2018, Conf
