title,year,conference
 Learning to represent programswith graphs,2018, International Conference on Learning Representations
 A few billion lines of code later: Using static analysisto find bugs in the real world,2010, Communications of the ACM
 Generativecode modeling with graphs,2018, arXiv preprint arXiv:1805
 Moving fastwith software verification,2015, In NASA Formal Method Symposium
 Adversarial attack ongraph structured data,2018, arXiv preprint arXiv:1806
 Neural turing machines,2014, arXiv preprintarXiv:1410
 Sketchfix: A tool for automatedprogram repair approach using lazy candidate generation,2018, In Proceedings of the 2018 26th ACMJoint Meeting on European Software Engineering Conference and Symposium on the Foundationsof Software Engineering
 Type analysis forjavascript,2009, In Proceedingsof the 16th International Symposium on Static Analysis
 Learning multimodal graph-to-graph translation for molecular optimization,2018, arXiv preprint arXiv:1812
 Learning graphical state transitions,2016, 2016
 Gated graph sequence neuralnetworks,2015, arXiv preprint arXiv:1511
 Learning deep generativemodels of graphs,2018, arXiv preprint arXiv:1803
 Tricorder:Building a program analysis ecosystem,2015, In Proceedings of the 37th International Conference onSoftware Engineering
 Thegraph neural network model,2008, IEEE Transactions on Neural Networks
 Learning loop invariantsfor program verification,2018, In Advances in Neural Information Processing Systems
 Neural pro-gram repair by jointly learning to localize and repair,2019, International Conference on LearningRepresentations
 Pointer networks,2015, In Advances in NeuralInformation Processing Systems
