title,year,conference
 Gravitational lensing,2010, Classical and Quantum Gravity
 Convergence of laplacian eigenmaps,2007, In Advances in NeuralInformation Processing Systems
 Spherical convolutions and their application in molecular mod-elling,2017, In Advances in Neural Information Processing Systems
 Learning shape cor-respondence with anisotropic convolutional neural networks,2016, In Advances in Neural InformationProcessing Systems
 Spectral networks and locallyconnected networks on graphs,2013, arXiv:1312
 Shapenet: An information-rich 3dmodel repository,2015, arXiv:1512
 Spherical cnns,2018, In InternationalConference on Learning Representations (ICLR)
 Gauge equivariant con-volutional networks and the icosahedral cnn,2019, In International Conference on Machine Learning(ICML)
 Convolutional neural networkson graphs with fast localized spectral filtering,2016, In Advances in Neural Information ProcessingSystems
 Deepsphere: to-wards an equivariant graph-based spherical cnn,2019, In ICLR Workshop on Representation Learningon Graphs and Manifolds
 Graph-based classification of omnidirectional images,2017, InProceedings of the IEEE International Conference on Computer Vision
 Segmenting and tracking extremeclimate events using neural networks,2017, In Deep Learning for Physical Sciences (DLPS) Workshop
 Large-scale 3d shape retrieval from shapenet core55:Shrec’17 track,2017, In Eurographics Workshop on 3D Object Retrieval
 Cosmo-logical model discrimination with deep learning,2017, arxiv:1707
 Learning spherical convolution for fast features from 360imagery,2017, In Advances in Neural Information Processing Systems
 0 Contributors,2020, SciPy 1
