title,year,conference
 Large-scale machine learning with stochastic gradient descent,2018, In Proceedings ofCOMPSTAT‘2010
 A practical gUide to training restricted boltzmann machines,2012, In Neural networks:Tricks of the trade
 A fast learning algorithm for deep beliefnets,2006, Neural computation
 Unbiased markov chain monte carlo withcoUplings,2018, arXiv preprint arXiv:1708
 Handwritten digit recognition with a back-propagation net-work,2019, In Advances in Neural Information Processing Systems 2
 Investigating convergence of restricted boltz-mann machine learning,2010, In NIPS 2010 Workshop on Deep Learning and Unsupervised FeatureLearning
 On the convergence properties of contrastive divergence,2010, InProceedings of the Thirteenth International Conference on Artificial Intelligence and Statistics
 Training restricted boltzmann machines using approximations to the likelihoodgradient,2008, In Proceedings of the 25th International Conference on Machine Learning
 Exponential family harmoniums with anapplication to information retrieval,2005, In Advances in Neural Information Processing Systems 17
 A theory of generative convnet,2016, InProceedings of the 33rd International Conference on Machine Learning
 The convergence of contrastive divergences,2005, In Advances in Neural InformationProcessing Systems 17
