title,year,conference
 Suggesting accurate method and classnames,2015, In FSE
 Neural module networks,2016, In Proceedings ofthe IEEE Conference on Computer Vision and Pattern Recognition
 A novel co-evolutionary approach to automatic software bug fixing,2008, In IEEECongress on Evolutionary Computation
 Neural machine translation by jointly learning toalign and translate,2014, arXiv preprint arXiv:1409
 Automated correction for syntax errors in programming assignments usingrecurrent neural networks,2016, CoRR
 Learning python code suggestion witha sparse pointer network,2016, arXiv preprint arXiv:1611
 Learning to superoptimizeprograms,2016, arXiv preprint arXiv:1611
 Deepfix: Fixing common c language errors bydeep learning,2017, In AAAI
 Automated patching techniques: the fix is in: technical perspective,2010, Communications of theACM
 Cuni system for wmt16automatic post-editing and multimodal translation tasks,2016, arXiv preprint arXiv:1606
 Automatic patch generation by learning correct code,2016, In POPL
 Learning from large codebases,2016, PhD thesis
 Code completion with statistical language models,2014, In ACMSIGPLAN Notices
 Predicting program properties from big code,2015, In ACMSIGPLAN Notices
 Sentence-level grammatical erroridentification as sequence-to-sequence correction,2016, arXiv preprint arXiv:1604
 Automated feedback generation for introductoryprogramming assignments,2013, In PLDI
