title,year,conference
 Wasserstein GAN,2017, CoRR
 Analysis of representations for domain adaptation,2007, NIPS
 Unsupervisedpixel-level domain adaptation with generative adversarial networks,2017, 2017
 Deep generative image models using a laplacian pyramidof adversarial networks,2015, In NIPS
 Training generative neural networks viaMaximum Mean Discrepancy optimization,2015, Uai
 Unsupervised domain adaptation by backpropagation,2015, In ICML
 Connecting the dots with landmarks: Discriminatively learningdomain-invariant features for unsupervised domain adaptation,2013, In ICML
 Generative adversarial nets,2014, In NIPS
 CorrectingsamPle selection bias by unlabeled data,2007, In Advances in neural information processing systems
 Image-to-image translation with conditional adversarialnetworks,2016, 2016
 Probabilistic kernel regression models,1999, In AISTATS
 Photo-realistic single image super-resolutionusing a generative adversarial network,2016, 2016
 Generative Moment Matching Networks,2015, ICML
 Coupled Generative Adversarial Networks,2016, NIPS
 Learning transferable features with deep adaptation nets,2015, In ICML
 Disentangling factors ofvariation in deep representations using adversarial training,2016, (NIPS)
 A comparison of numerical optimizers for logistic regression,2003, 2003
 Conditional generative adversarial nets,2014, CoRR
 Primal-dual subgradient methods for convex problems,2009, Mathematical programming
 f-GAN: Training Generative Neural Samplers usingVariational Divergence Minimization,2016, arXiv
 Unsupervised Cross-Domain Image Generation,2017, pp
 Unsupervised representation learning with deep convolutionalgenerative adversarial networks,2015, arXiv preprint arXiv:1511
 Improvedtechniques for training gans,2016, CoRR
 Deep CORAL: Correlation alignment for deep domain adaptation,2016, ECCV
 Deep domain confusion: Maximizingfor domain invariance,2014, CoRR
 Simultaneous deep transfer across domains andtasks,2015, In ICCV
 Adversarial discriminative domain adaptation,2017, InCVPR
 Unpaired image-to-image translation using cycle-consistent adversarial networks,2017, arXiv
