title,year,conference
 Neural machine translation by jointlylearning to align and translate,2015, In Yoshua Bengio and Yann LeCun (eds
 Leveraginggrammar and reinforcement learning for neural program synthesis,2018, In 6th International Conferenceon Learning Representations
 Structured prediction with partial labellingthrough the infimum loss,2020, CoRR
 Learning frompartial labels,2011, J
 Neural logicmachines,2019, In 7th International Conference on Learning Representations
 Provablyconsistent partial-label learning,2020, In Advances in Neural Information Processing Systems 33:Annual Conference on Neural Information Processing Systems 2020
 Prediction under uncertainty with error-encodingnetworks,2017, CoRR
 Learning with multiple labels,2002, In Suzanna Becker
 There is no 16-clue sudoku: Solving thesudoku minimum number of clues problem via hitting set enumeration,2012, Experimental Mathematics
 In Proceedings of theThirty-First AAAI Conference on Artificial Intelligence,2020, AAAI Press
 Summarunner: A recurrent neural network basedsequence model for extractive summarization of documents,2017, In Satinder P
 Recurrent relational networks,2018, InSamy Bengio
 A deep reinforced model for abstractive sum-marization,2018, In 6th International Conference on Learning Representations
 Robust distant supervision relation extrac-tion via deep reinforcement learning,2018, In Iryna Gurevych and Yusuke Miyao (eds
 Injecting logical background knowledgeinto embeddings for relation extraction,2015, In NAACL HLT 2015
 Relational recurrentneural networks,2018, In Samy Bengio
 Local search strategies for satisfiability testing,1993, InDavid S
 Sequence to sequence learning with neuralnetworks,2014, In Zoubin Ghahramani
 Multi-label classification: An overview,2007, IJDWM
 Satnet: Bridging deep learning andlogical reasoning using a differentiable satisfiability solver,2019, In Proceedings of the 36th InternationalConference on Machine Learning
 Image captioning withsemantic attention,2016, In 2016 IEEE Conference on Computer Vision and Pattern Recognition
