title,year,conference
 Gradient descent algorithmsfor bures-wasserstein barycenters,2020, arXiv preprint arXiv:2001
 Estimating barycenters of measures inhigh dimensions,2020, arXiv preprint arXiv:2007
 Sinkhorn distances: Lightspeed computation of optimal transport,2013, In Advances inneural information processing systems
 Fast computation of wasserstein barycenters,2014, 2014
 Scalable computations of wassersteinbarycenter via input convex neural networks,2020, arXiv preprint arXiv:2007
 Stochastic optimization for large-scale optimal transport,2016, In Advances in neural information processing systems
 On the duality of strong convexity andstrong smoothness: Learning applications and matrix regularization,2009, Unpublished Manuscript
 On the translocation of masses,1958, Management Science
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Integral mixability: a tool for efficientonline aggregation of functional and probabilistic forecasts,2019, arXiv preprint arXiv:1912
 Continuous regularizedwasserstein barycenters,2020, arXiv preprint arXiv:2008
 Optimal transportmapping via input convex neural networks,2019, arXiv preprint arXiv:1908
 Wasserstein style transfer,2019, arXiv preprint arXiv:1905
 Fast exact multiplication by the hessian,1994, Neural computation
 Computational optimal transport,2019, Foundations and Trends® inMachine Learning
 Wasserstein barycenter and its applicationto texture mixing,2011, In International Conference on Scale Space and Variational Methods inComputer Vision
 Large-scale optimal transport and mapping estimation,2017, arXiv preprintarXiv:1711
 Convolutional wasserstein distances: Efficient optimal transportationon geometric domains,2015, ACM Transactions on Graphics (TOG)
 Wasp: Scalable bayes viabarycenters of subset posteriors,2015, In Artificial Intelligence and Statistics
 Parallel streamingWasserstein barycenters,2017, In Advances in Neural Information Processing Systems
 Topics in optimal transportation,2003, Number 58
 Sharp asymptotic and finite-sample rates of convergence ofempirical measures in wasserstein distance,2019, Bernoulli
 On scalable and efficientcomputation of large scale optimal transport,2019, volume 97 of Proceedings of Machine LearningResearch
