title,year,conference
 Unsupervised visual representation learning bycontext prediction,1422, In Proceedings of the IEEE International Conference on Computer Vision
 Model-agnostic meta-learning for fast adaptation of deepnetworks,1126, In International Conference on Machine Learning
 Self-supervised generalisation with meta auxiliarylearning,1677, In Advances in Neural Information Processing Systems
 End-to-end multi-task learning with attention,1871, InProceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 Self-supervised deep learning on point clouds by reconstructingspace,1294, In Advances in Neural Information Processing Systems
