title,year,conference
 Self-supervised learning by cross-modal audio-video clustering,2019, arXiv preprint arXiv:1911
 Objects that sound,2018, In ECCV
 K-means++: The advantages of careful seeding,2007, In SODA
 Labelling unlabelledvideos from scratch with multi-modal self-supervision,2020, arXiv preprint arXiv:2006
 Soundnet: Learning sound representations fromunlabeled video,2016, In Advances in neural information processing systems
 Mutual information neural estimation,2018, In ICML
 Improving spatiotemporal self-supervision by deepreinforcement learning,2018, In ECCV
 Parametric instance clas-sification for unsupervised visual feature learning,2020, Advances in Neural Information ProcessingSystems
 A short note on the kinetics-700human action dataset,2019, arXiv preprint arXiv:1907
 A simple framework forcontrastive learning of visual representations,2020, In ICML
 BERT: Pre-training of deepbidirectional transformers for language understanding,2019, In ACL
 Tem-poral cycle-consistency learning,2019, In CVPR
 Looking to listen at the cocktail party: A speaker-independentaudio-visual model for speech separation,2018, ACM Transactions on Graphics
 VSE++: Improving visual-semantic embeddings with hard negatives,2017, In BMVC
 Submodular functions and optimization,2005, 2005
 Music gesturefor visual sound separation,2020, In CVPR
 Co-separating sounds of visual objects,2019, In ICCV
 Learning to separate object sounds by watchingunlabeled video,2018, In ECCV
 Audio set: An ontology and human-labeled dataset foraudio events,2017, In ICASSP
 Noise-contrastive estimation: A new estimation principlefor unnormalized statistical models,2010, In AISTATS
 Video representation learning by dense predictivecoding,2019, In ICCV
 Cmcgan: A uniform framework for cross-modalvisual-audio mutual generation,2018, In AAAI
 Deep residual learning for image recog-nition,2016, In CVPR
 Momentum contrast forunsupervised visual representation learning,2020, In CVPR
 Data-efficientimage recognition with contrastive predictive coding,2019, arXiv preprint arXiv:1905
 Learning deep representations by mutual information estimationand maximization,2018, In ICLR
 Batch normalization: Accelerating deep network training byreducing internal covariate shift,2015, arXiv preprint arXiv:1502
 Mining on manifolds: Metriclearning without labels,2018, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition
 Self-supervised spatiotemporal feature learning by video geometrictransformations,2018, arXiv preprint arXiv:1811
 The kinetics human actionvideo dataset,2017, arXiv preprint arXiv:1705
 Self-supervised video representation learning withspace-time cubic puzzles,2019, In AAAI
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Cooperative learning of audio and video modelsfrom self-supervised synchronization,2018, In Advances in Neural Information Processing Systems
 Hmdb:a large video database for human motion recognition,2011, In ICCV
 k-dpps: Fixed-size determinantal point processes,2011, In ICML
 Human-level concept learningthrough probabilistic program induction,2015, Science
 Unsupervised representa-tion learning by sorting sequences,2017, In ICCV
 Unicoder-vl: Auniversal encoder for vision and language by cross-modal pre-training,2020, In AAAI
 VisualBERT: Asimple and performant baseline for vision and language,2019, arXiv preprint arXiv:1908
 Roberta: A robustly optimized bert pretrainingapproach,2019, arXiv preprint arXiv:1907
 ViLBERT: Pretraining Task-Agnostic Visi-olinguistic Representations for Vision-and-Language Tasks,2019, In Advances in neural informationprocessing systems
 Shuffle and learn: Unsupervised learningusing temporal order verification,2016, In ECCV
 Audio-visual instance discrimination withcross-modal agreement,2020, arXiv preprint arXiv:2004
 Learning multi-domain convolutional neural networks for vi-sual tracking,2016, In CVPR
 An analysis of approximationsfor maximizing submodular set functions—i,1978, Mathematical programming
 Representation learning with contrastive Predic-tive coding,2018, arXiv preprint arXiv:1807
 Audio-visual scene analysis with self-supervised multisensoryfeatures,2018, In ECCV
 Ambientsound provides supervision for visual learning,2016, In ECCV
 Wasserstein dependency measure for representation learning,2019, In Advances in NeuralInformation Processing Systems
 Libra R-CNN: Towards balanced learning for object detection,2019, In CVPR
 Multi-modal self-supervision from generalized data transformations,2020, arXiv preprintarXiv:2003
 ESC: Dataset for environmental sound classification,2015, In Proceedings of the 23rdACM international conference on Multimedia
 wav2vec: Unsupervisedpre-training for speech recognition,2019, arXiv preprint arXiv:1904
 Time-contrastive networks: Self-supervised learning from multi-view observation,2017, In CVPRW
 Active learning literature survey,2009, Technical report
 Training region-based object detectorswith online hard example mining,2016, In CVPR
 Ucf101: A dataset of 101 human actionsclasses from videos in the wild,2012, arXiv preprint arXiv:1212
 Vl-bert: Pre-trainingof generic visual-linguistic representations,2019, arXiv preprint arXiv:1908
 Contrastive bidirectional trans-former for temporal representation learning,2019, arXiv preprint arXiv:1906
 Videobert: A jointmodel for video and language representation learning,2019, In ICCV
 LXMERT: Learning cross-modality encoder representations from trans-formers,2019, arXiv preprint arXiv:1908
 Contrastive multiview coding,2019, arXiv preprintarXiv:1906
 A closerlook at spatiotemporal convolutions for action recognition,2018, In CVPR
 Learning correspondence from the cycle-consistency of time,2019, In CVPR
 On mutual in-formation in contrastive learning for visual representations,2020, arXiv preprint arXiv:2005
 Self-supervised spa-tiotemporal learning via video clip order prediction,2019, In CVPR
 Telling left from right: Learning spatial corre-spondence of sight and sound,2020, In CVPR
 The sound of pixels,2018, In ECCV
 The sound of motions,2019, In ICCV
 Visual to sound: Generat-ing natural sound for videos in the wild,2018, In CVPR
