title,year,conference
 Mutually regressivepoint processes,2019, In Advances in Neural Information Processing Systems
 NetWork neuroscience,2017, Nature neuroscience
 Stability of nonlinear hawkes processes,1996, The AnnalS ofProbability
 Multiple neural spike train data analysis:state-of-the-art and future challenges,2004, Nature neuroscience
 An introduction to the theory of point processes,2003, vol
 Inverse Ising problem in continuous time: A latent variableapproach,2017, Physical Review E
 Dynamic analysisof neural encoding by point process adaptive filtering,2004, Neural computation
 On the stability and dynamics of stochasticspiking neuron models: Nonlinear Hawkes process and point process GLMs,2017, PLoS computationalbiology
 Spectra of some self-exciting and mutually exciting point processes,1971, Biometrika
 A spike-train probability model,2001, Neural computation
 Poisson processes,2005, Encyclopedia of biostatistics
 Bayesian Methods for Discovering Structure in Neural Spike Trains,2016, PhDthesis
 Selective reconfiguration of layer 4 visualcortical circuitry by visual deprivation,2004, Nature neuroscience
 Inhibitory connectivity defines therealm of excitatory plasticity,2018, Nature neuroscience
 Maximum likelihood estimation of Hawkes’ self-exciting point processes,1979, Annals ofthe Institute of Statistical Mathematics
 Neuronal spike trains and stochasticpoint processes: II,1967, Simultaneous spike trains
 Inference of functionalconnectivity in neurosciences via Hawkes processes,2013, In 2013 IEEE Global Conference on Signaland Information Processing
 SIR-Hawkes:linking epidemic models and Hawkes processes to model diffusions in finite populations,2018, InProceedings of the 2018 World Wide Web Conference
 Interlaminar connections in the neocortex,2003, Cerebral cortex
 Learning triggering kernels for multi-dimensional Hawkesprocesses,2013, In International Conference on Machine Learning
