title,year,conference
 Deep learningwith differential privacy,2016, In 23rd ACM Conference on Computer and Communications Security
 BLENDER: enabling local searchwith a hybrid differential privacy model,2017, In 26th USENIX Security Symposium
 Private empirical risk minimization: Efficient algorithms andtight error bounds,2014, In 2014 IEEE 55th Annual Symposium on Foundations of Computer Science
 Algorithmic stability foradaptive data analysis,2016, In Proceedings of the 48th Annual ACM SIGACT Symposium on Theoryof Computing
 Private stochastic convex optimizationwith optimal rates,2019, In Advances in Neural Information Processing Systems
 Private query release assisted bypublic data,2020, CoRR
 The johnson-lindenstrauss transform itself preservesdifferential privacy,2012, In 2012 IEEE 53rd Annual Symposium on Foundations of Computer Science
 Deep learning with gaussian differential privacy,2019, arXivpreprint arXiv:1911
 Calibrating noise to sensitivity in private dataanalysis,2006, In Theory of Cryptography Conference
 Boosting and differential privacy,2010, In 51th AnnualIEEE Symposium on Foundations of Computer Science
 Analyze gauss: optimal bounds for privacy-preserving principal component analysis,2014, In Symposium on Theory of Computing
 Preserving statisti-cal validity in adaptive data analysis,2015, In Proceedings of the 47th Annual ACM on Symposiumon Theory of Computing
 Privacy amplification by iteration,2018, In 59thIEEE Annual Symposium on Foundations of Computer Science
 Matrix Computations,1996, The Johns Hopkins University Press
 Gradient descent happens in a tiny subspace,2018, CoRR
 Matrix analysis,2012, Cambridge university press
 A new analysis ofdifferential privacy’s generalization guarantees,2020, volume 151
 Dimension independence in unconstrained privateERM via adaptive preconditioning,2020, CoRR
 Gradient-based learning applied to documentrecognition,1998, Proceedings of the IEEE
 Experiments with rich regime training for deep learning,2021, arXiv preprintarXiv:2102
 Hessian based analysis of SGD for deep nets:Dynamics and generalization,2020, In Proceedings of the 2020 SIAM International Conference onData Mining
 Spectral methods for data analysis,2004, PhD thesis
 Semi-supervised knowledgetransfer for deep learning from private training data,2017, In 5th International Conference on LearningRepresentations
 Measurements of three-level hierarchical structure in the outliers in the spectrum ofdeepnet hessians,2019, In International Conference on Machine Learning
 Gradient methods for the minimisation of functionals,1963, Ussr Computational Mathematicsand Mathematical Physics
 Characterizing private clipped gradient descent on convexgeneralized linear problems,2020, arXiv preprint arXiv:2006
 Differentially private empirical risk minimization revisited: Faster andmore general,2017, In Advances in Neural Information Processing Systems
 Fashion-mnist: a novel image dataset for benchmarking machinelearning algorithms,2017, arXiv preprint arXiv:1708
 Do not let privacy overbill utility: Gradient embeddingperturbation for private learning,2021, In International Conference on Learning Representations
 Wide network learning with differential privacy,2021, arXivpreprint arXiv:2103
