title,year,conference
 Deep linear discriminant analysis,2015, arXiv preprintarXiv:1511
 The use of multiple measurements in taxonomic problems,1936, Annals of Eugenics
 Deep residual learning for image recognition,2016, In 2016 IEEEConference on Computer Vision and Pattern Recognition (CVPR)
 Learning multiple layers of features from tiny images,2009, Technical report
 Imagenet classification with deep convolutionalneural networks,1097, In Advances in Neural Information Processing Systems 25
 Deep learning,2015, Nature
 Deformable patterned fabric defect detection with fisher criterion-baseddeep learning,2016, IEEE Transactions on Automation Science and Engineering
 Group invariant scattering,2012, Communications on Pure and Applied Mathematics
 Robust and inter-pretable blind image denoising via bias-free convolutional neural networks,2019, arXiv preprintarXiv:1906
 Building a regular decision boundary with deep networks,2017, In 2017 IEEE Conference onComputer Vision and Pattern Recognition (CVPR)
 Scaling the scattering transform: Deep hybrid net-works,2017, In Proceedings of the IEEE International Conference on Computer Vision
 Prevalence of neural collapse during the terminal phaseof deep learning training,2020, Proceedings of the National Academy of Sciences
 Approximation theory of the mlp model in neural networks,1999, Acta Numerica
 DCFNet: Deep neural network with decomposedconvolutional filters,2018, International Conference on Machine Learning
 The steerable pyramid: A flexible architecture for multi-scale derivative computation,1995, In Proceedings
 Feature extraction with deep neural networks by a generalizeddiscriminant analysis,2012, IEEE Transactions on Neural Networks and Learning Systems
 Deep residual network with regularised fisher framework fordetection of melanoma,2018, IET Computer Vision
 Harmonic networks for image classification,2019, In Proceedingsof the British Machine Vision Conference
 Deep linear discriminant analysis on fisher networks: Ahybrid architecture for person re-identification,2017, Pattern Recognition
 Deep network classification by scattering and homotopydictionary learning,2020, In International Conference on Learning Representations
