title,year,conference
 A multi-body factorization method for motion analysis,1995, In IEEEInternational Conference on Computer Vision
 Sparse subspace clustering,2009, In IEEE Conference on ComputerVision and Pattern Recognition
 Batch normalization: Accelerating deep network training byreducing internal covariate shift,2015, In International Conference on Machine Learning
 Deep subspace clusteringnetworks,2017, In Advances in Neural Information Processing Systems
 When tolearn what: Deep cognitive subspace clustering,2018, In Proceedings of the 26th ACM internationalconference on Multimedia
 Duetrobust deep subspace clustering,2019, In Proceedings of the 27th ACM International Conference onMultimedia
 Reciprocalmulti-layer subspace learning for multi-view clustering,2019, In IEEE International Conference onComputer Vision
 Robustand efficient subspace segmentation via least squares regression,2012, In European Conference onComputer Vision
 Proximal Algorithms,2013, Foundations and Trends in Optimization
 Kernel sparse subspace clustering,2014, In IEEE International Conference onImage Processing
 Deep sparse subspaceclustering,2017, arXiv preprint arXiv:1709
 Basis pursuit and orthogonal matching pursuit forsubspace-preserving recovery: Theoretical analysis,2019, arXiv preprint arXiv:1912
 A geometric analysis of subspace clustering withoutliers,2012, Annals ofStatistics
 Self-supervised deep multi-view sub-space clustering,2019, In Asian Conference on Machine Learning
 Deep multi-view sparse subspaceclustering,2018, In Proceedings of the 2018 VII International Conference on Network
 Theoretical analysis of sparse subspace clustering with missingentries,2018, In International Conference on Machine Learning
 Generalized Principal Component Analysis,2016, SpringerVerlag
 A tutorial on spectral clustering,2007, Statistics and Computing
 A deterministic analysis of noisy sparse subspaceclustering for dimensionality-reduced data,2015, In International Conference on Machine Learning
 Robust kernelized multiview self-representation for subspace clustering,2020, IEEE Transactionson Neural Networks and Learning Systems
 Residual encoder-decoder network for deep subspaceclustering,2019, arXiv preprint arXiv:1910
 'o-sparse sub-space clustering,2016, In European Conference on Computer Vision
 Subspace-sparse representation,2015, Arxiv
 Geometric conditions for subspace-sparse recovery,2015, In InternationalConference on Machine Learning
 Oracle based active set algorithmfor scalable elastic net subspace clustering,2016, In IEEE Conference on Computer Vision and PatternRecognition
 Unsupervised hyper-spectral image band selection based on deep subspace clustering,2019, IEEE Geoscience and RemoteSensing Letters
 Understanding deep learning requires rethinkinggeneralization,2017, In International Conference on Learning Representations
 Self-supervised convolutional subspace clustering network,2019, In Proceedings ofthe IEEE Conference on Computer Vision and Pattern Recognition
 Neural collaborativesubspace clustering,2019, In ICML
 Deep adversarial subspace clustering,2018, In IEEE Conferenceon Computer Vision and Pattern Recognition
