title,year,conference
 A publicdomain dataset for human activity recognition using smartphones,2013, In 21st European Symposiumon Artificial Neural Networks
 Data augmentation generative adver-sarial networks,2017, arXiv preprint arXiv: 1711
 A simple framework forcontrastive learning of visual representations,2020, In Proceedings of the 37th International Conferenceon Machine Learning
 Towards robust neural ma-chine translation,2018, In Proceedings of the 56th Annual Meeting of the Association for ComputationalLinguistics (Volume 1: Long Papers)
 Dataset augmentation in feature space,2017, arXiv preprintarXiv:1702
 Improved regularization of convolutional neural networkswith cutout,2017, arXiv preprint arXiv:1708
 High-dimensional data analysis: The curses and blessings of dimensionality,2000, InAMS Conference on Math Challenges of the 21st Century
 Augmenting data with Mixup for sentence classi-fication: An empirical study,2019, arXiv preprint arXiv:1905
 Auto-encoding variational bayes,2014, International Conference onLearning Representations
 ImageNet classification with deep convo-lutional neural networks,2012, In Advances in Neural Information Processing Systems 25
 Efficient augmentation via data subsampling,2019, In InternationalConference on Learning Representations
 Data augmentation using pre-trained trans-former models,2020, arXiv preprint arXiv:2003
 Learning question classifiers,2002, In The 19th International Conference onComputational Linguistics
 Large-margin softmax loss for con-volutional neural networks,2016, In Proceedings of the 33nd International Conference on MachineLearning
 Data augmentation via latent space interpolation for image classification,2018, In 201824th International Conference on Pattern Recognition
 Adversarial Autoen-coders,2016, International Conference on Learning Representations
 GloVe: Global vectors for word rep-resentation,2014, In Proceedings of the 2014 Conference on Empirical Methods in Natural LanguageProcessing
 Active hidden Markov models for infor-mation extraction,2001, In Proceedings of the 4th International Conference on Advances in IntelligentData Analysis
 FaceNet: A unified embedding for facerecognition and clustering,2015, In Proceedings of the IEEE Conference on Computer Vision andPattern Recognition
 Recursive deep models for semantic compositionality over a sentimenttreebank,2013, In Proceedings of the 2013 Conference on Empirical Methods in Natural LanguageProcessing
 Deep feature interpolation for image content changes,2017, 2017 IEEE Conferenceon Computer Vision and Pattern Recognition
 Implicit semanticdata augmentation for deep networks,2019, In Advances in Neural Information Processing Systems 32
 On the generalization effects oflinear transformations in data augmentation,2020, In Proceedings of Machine Learning and Systems2020
 Unsupervised data augmenta-tion for consistency training,2020, In Advances in Neural Information Processing Systems 33: AnnualConference on Neural Information Processing Systems 2020
 Wide residual networks,2016, In Proceedings of the BritishMachine Vision Conference
 Mixup: Beyond empir-ical risk minimization,2018, In International Conference on Learning Representations
