title,year,conference
 Deep clustering for unsuper-vised learning of visual features,2018, In Proceedings of the European Conference on Computer Vision(ECCV)
 Deep adaptiveimage clustering,2017, In The IEEE International Conference on Computer Vision (ICCV)
 A simple framework forcontrastive learning of visual representations,2020, arXiv preprint arXiv:2002
 Imagenet: A large-scalehierarchical image database,2009, In 2009 IEEE conference on computer vision and pattern recognition
 Deep unsupervised clustering with gaussian mixture varia-tional autoencoders,2016, arXiv preprint arXiv:1611
 Adversarial feature learning,2016, arXiv preprintarXiv:1605
 Deep residual learning for imagerecognition,2016, In Proceedings of the IEEE conference on computer vision and pattern recognition
 Distilling the knowledge in a neural network,2015, arXivpreprint arXiv:1503
 Reducing the dimensionality of data with neuralnetworks,2006, science
 Learning deep representations by mutual information estimationand maximization,2018, arXiv preprint arXiv:1808
 Invariant information clustering for unsupervisedimage classification and segmentation,2019, In Proceedings of the IEEE International Conference onComputer Vision
 Variational deep embed-ding: An unsupervised and generative approach to clustering,2016, arXiv preprint arXiv:1611
 Learning segmentation by random walks,2001, In Advances in neuralinformation processing systems
 Learning by coincidence: Siamese networks and common variablelearning,2018, Pattern Recognition
 Spectralnet:Spectral clustering using deep neural networks,2018, arXiv preprint arXiv:1801
 Normalized cuts and image segmentation,2000, IEEE Transactions onpattern analysis and machine intelligence
 Very deep convolutional networks for large-scale imagerecognition,2014, arXiv preprint arXiv:1409
 Auto-encoder based dataclustering,2013, In Iberoamerican Congress on Pattern Recognition
 Rdec: Integrating regularization into deep embeddedclustering for imbalanced datasets,2018, In Asian Conference on Machine Learning
 Scan: Learning to classify images without labels,2020, In Proceedings of the EuropeanConference on Computer Vision
 A tutorial on spectral clustering,2007, Statistics and computing
 Deepcomprehensive correlation mining for image clustering,2019, In Proceedings of the IEEE InternationalConference on Computer Vision
 Unsupervised feature learning via non-parametric instance discrimination,2018, In Proceedings of the IEEE Conference on Computer Visionand Pattern Recognition
 Joint detection and identifi-cation feature learning for person search,2017, In Proceedings of the IEEE Conference on ComputerVision and Pattern Recognition
