title,year,conference
 Segnet: A deep convolutional encoder-decoder architecture for image segmentation,2016, Transactions on Pattern Analysis and MachineIntelligence
 Large scale GAN training for high fidelitynatural image synthesis,2019, In International Conference on Learning Representations (ICLR)
 Super-resolution with deep convolutional suffi-cient statistics,2016, In International Conference on Learning Representations (ICLR)
 Se-mantic image segmentation with deep convolutional nets and fully connected crfs,2015, InternationalConference on Learning Representations (ICLR)
 The cityscapes dataset for semanticurban scene understanding,2016, In Conference on Computer Vision and Pattern Recognition (CVPR)
 ImageNet: A Large-Scale HierarchicalImage Database,2009, In Conference on Computer Vision and Pattern Recognition (CVPR)
 Texture synthesis using convolutional neuralnetworks,2015, In Advances in Neural Information Processing Systems (NeurIPs)
 Im-proved training of Wasserstein GANs,2017, In Advances in Neural Information Processing Systems(NeurIPS)
 Multimodal unsupervised image-to-image translation,2018, In European Conference on Computer Vision (ECCV)
 Image-to-image translation withconditional adversarial networks,2017, In Conference on Computer Vision and Pattern Recognition(CVPR)
 Perceptual losses for real-time style transfer andsuper-resolution,2016, In European Conference on Computer Vision (ECCV)
 A style-based generator architecture for generativeadversarial networks,2019, In Conference on Computer Vision and Pattern Recognition (CVPR)
 Adam: A method for stochastic optimization,2015, In InternationalConference on Learning Representations (ICLR)
 Improvedprecision and recall metric for assessing generative models,2019, In Advances in Neural InformationProcessing Systems
 Implicit maximum likelihood estimation,2018, arXiv preprintarXiv:1809
 Learning to predict layout-to-image condi-tional convolutions for semantic image synthesis,2019, In Advances in Neural Information ProcessingSystems (NeurIPS)
 Conditional generative adversarial nets,2014, arXiv:1411
 cGANs with projection discriminator,2018, In InternationalConference on Learning Representations (ICLR)
 Spectral normalizationfor generative adversarial networks,2018, In International Conference on Learning Representations(ICLR)
 A comparative study of texture measures withclassification based on featUred distribUtions,1996, Pattern recognition
 Semantic image synthesis withspatially-adaptive normalization,2019, In Conference on Computer Vision and Pattern Recognition(CVPR)
 Semi-parametric image synthesis,2018, InConference on Computer Vision and Pattern Recognition (CVPR)
 Generative adversarial text to image synthesis,2016, In International Conference on Machinelearning (ICML)
 U-net: Convolutional networks for biomedi-cal image segmentation,2015, In MICCAI
 Assess-ing generative models via precision and recall,2018, In Advances in Neural Information ProcessingSystems
 A u-net based discriminator for generativeadversarial networks,2020, In Conference on Computer Vision and Pattern Recognition (CVPR)
 Very deep convolutional networks for large-scale imagerecognition,2015, In International Conference on Learning Representations (ICLR)
 Semi supervised semantic segmentationusing generative adversarial network,2017, In International Conference on Computer Vision (ICCV)
 Rethinking spatially-adaptive normalization,2020, arXiv:2004
 Edge guided gans with semanticpreserving for semantic image synthesis,2020, arXiv:2003
 Local class-specific and global image-level generative adversarial networks for semantic-guided scene generation,2020, In Conference onComputer Vision and Pattern Recognition (CVPR)
 High-resolution image synthesis and semantic manipulation with conditional GANs,2018, In Conference onComputer Vision and Pattern Recognition (CVPR)
 Multiscale structural similarity for image qualityassessment,2003, In Asilomar Conference on Signals
 Unified perceptual parsing forscene understanding,2018, In European Conference on Computer Vision (ECCV)
 Dilated residual networks,2017, In Conference onComputer Vision and Pattern Recognition (CVPR)
 StackGAN++: Realisticimage synthesis with stacked generative adversarial networks,2018, Transactions on Pattern Analysisand Machine Intelligence
 Self-attention generativeadversarial networks,2019, In International Conference on Machine learning (ICML)
 Resnest: Split-attention networks,2020, arXiv preprintarXiv:2004
 The unreasonableeffectiveness of deep features as a perceptual metric,2018, In Conference on Computer Vision andPattern Recognition (CVPR)
 Sceneparsing through ade20k dataset,2017, In Conference on Computer Vision and Pattern Recognition(CVPR)
