title,year,conference
 How to do things with words,1962, Harvard University Press
 Hierarchies of beliefs and common knowledge,2014, TheLanguage of Game Theory: Putting Epistemics into the Mathematics of Games
 Using language,1996, 1996
 Imagenet: A large-scale hierarchicalimage database,2009, In Proceedings ofCVPR
 Learning tocommunicate to solve riddles with deep distributed recurrent q-networks,2016, Technical ReportarXiv:1602
 Referitgame: Referring toobjects in photographs of natural scenes,2014, In EMNLP
 Semantic feature productionnorms for a large set of living and nonliving things,2005, Behavior Research Methods
 A roadmap towards machine intelligence,2015, arXivpreprint arXiv:1511
 The Generative Lexicon,1995, MIT Press
 Learning in extensive-form games: Experimental data and simpledynamic models in the intermediate term,1995, Games and economic behavior
 Mastering thegame of Go with deep neural networks and tree search,2016, Nature
 Very deep convolutional networks for large-scale imagerecognition,2014, arXiv preprint arXiv:1409
 Minimal requirements for the emer-gence of learned signaling,2016, Cognitive Science
 The grounded naming game,2012, In Luc Steels (ed
 Learning multiagent communication withbackpropagation,2016, arXiv preprint arXiv:1605
 Reinforcement Learning: An Introduction,1998, MIT Press
 A neural conversational model,2015, In Proceedings of the ICML DeepLearning Workshop
 Progress in the simulationof emergent communication and language,2003, Adaptive Behavior
 Learning language games through interaction,2016, In Associationfor Computational Linguistics (ACL)
 Simple statistical gradient-following algorithms for connectionist reinforcementlearning,1992, Machine learning
 Procedures as a representation for data in a computer program for understandingnatural language,1971, Technical Report AI 235
