title,year,conference
 Pseudo-likelihood methods forcommunity detection in large sparse networks,2013, The Annals ofStatistics
 Laplacian eigenmaps and spectral techniques for embedding andclustering,2002, In Advances in neural information processing systems
 Spectral clustering of graphs with generaldegrees in the extended planted partition model,2012, In Conference on Learning Theory
 Spectral graph theory,1997, American Mathematical Soc
 Article recommendation based on a topicmodel for wikipedia selection for schools,2008, In International Conference on Asian Digital Libraries
 Stochastic blockmodels: Firststeps,1983, Social networks
 The sparse + low rank trick for matrix factorization-based graph algorithms,2019, InProceedings of the 15th International Workshop on Mining and Learning with Graphs (MLG)
 A tutorial on spectral clustering,0960, Statistics and Computing
 Modularity and community structure in networks,2006, Proceedings of the nationalacademy of sciences
 Regularized spectral clustering under the degree-corrected stochastic block-model,2013, In Advances in Neural Information Processing Systems
 Random walks and electric networks,2000, Free Software Foundation
 Spectral graph theory and its applications,2007, In Foundations of Computer Science
