title,year,conference
 A Note on graded modal logic,2000, Studia Logica
 PPFnet: Global context aware local features forrobust 3d point matching,2018, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition
 Neuralmessage passing for quantum chemistry,2017, In Proceedings of the 34th International Conferenceon Machine Learning
 Inductive representation learning on largegraphs,2017, In Advances in Neural Information Processing Systems 30: Annual Conference on NeuralInformation Processing Systems
 Graph star net for generalized multi-tasklearning,2019, arXiv preprint arXiv:1906
 Semi-supervised classification with graph convolutional net-works,2017, In Proceedings of the 5th International Conference on Learning Representations
 Learning finite state representations of recurrent pol-icy networks,2019, In Proceedings of the 7th International Conference on Learning Representations
 Modal logic and the two-variable fragment,2001, InProceedings of the International Workshop on Computer Science Logic
 Automatic generation of complementary descriptorswith molecular graph networks,2005, J
 On the interpretation of recurrent neural networksas finite state machines,2019, In Part I of the Proceedings of the 28th International Conference onArtificial Neural Networks
 Approximation Ratios of Graph Neural Net-works for Combinatorial Problems,2019, arXiv preprint arXiv:1905
 IEEE Trans,2009, Neural Networks
 Weisfeiler and Andrei A,1968, Leman
 Extracting automata from recurrent neural networksusing queries and counterexamples,2018, In Proceedings of the 35th International Conference onMachine Learning
 Position-aware graph neural networks,2019, In Proceedingsof the 36th International Conference on Machine Learning
 Predicting multicellular function through multi-layer tissuenetworks,2017, CoRR
