title,year,conference
 Parametric design of aircraft ge-ometry using partial differential equations,2009, Advances in Engineering Software
 Learning data-driven dis-cretizations for partial differential equations,1091, Proceedings of the National Academy of Sciences
 Numerical Approximation ofPartial Differential Equations,2016, Springer
 Predic-tion of aerodynamic flow fields using convolutional neural networks,2019, Computational Mechanics
 Coefficients for the stUdy of rUnge-kUtta integration processes,1963, Journal of theAustralian Mathematical Society
 The numerical analysis of ordinary differential equations: Runge-Kutta andgeneral linear methods,1987, Wiley-Interscience
 On the Partial difference equations ofmathematical Physics,0018, IBM J
 Combining differentiable PDEsolvers and graph neural networks for fluid flow prediction,2020, In Hal DaUme In and Aarti Singh(eds
 Convolutional neural networks ongraphs with fast localized spectral filtering,2016, In D
 An efficient integrator that uses gauss-radau spacings,1985, International AstronomicalUnion Colloquium
 Combining generative and discriminativemodels for hybrid inference,2019, In H
 Learning to opti-mize multigrid PDE solvers,2019, In Proceedings of the 36th International Conference on MachineLearning
 Convolutional neural networks for steady flow ap-proximation,2016, In Proceedings of the 22nd ACM SIGKDD International Conference on KnowledgeDiscovery and Data Mining
 Probabilistic numerics and uncertaintyin computations,1471, Proceedings of the Royal Society A: Mathematical
 Learningneural PDE solvers with convergence guarantees,2019, arXiv preprint arXiv:1906
 Efficient implementation of weighted eno schemes,0021, Journalof Computational Physics
 Solving parametric pde problems with artificial neuralnetworks,1469, European Journal of Applied Mathematics
 Semi-supervised classification with graph convolutional net-works,2017, In International Conference on Learning Representations (ICLR)
 Beitrag ZUr naherungsweisen integration totaler differentialgleichungen,1901, ZeitschriftfUr Mathematik und Physik
 Partial differential equations and stochastic methods in moleculardynamics,2016, Acta Numerica
 Fourier neural operator for parametric partial differentialequations,2020, arXiv preprint arXiv:2010
 Multipole graph neural operator for parametric partialdifferential equations,2020, arXiv preprint arXiv:2006
 Neural operator: Graph kernel network for partial differ-ential equations,2020, arXiv preprint arXiv:2003
 Decoupled weight decay regularization,2017, arXiv preprintarXiv:1711
 The origins of computer weather prediction and climate modeling,2008, Journal of compu-tational physics
 Boundary graph neural networks for 3d simulations,2021, arXiv preprintarXiv:2106
 Introduction to partial differential equations,2014, Springer
 Symmetry groups of differential equations,1986, In Applications of Lie Groups to DifferentialEquations
 A physics-informed oper-ator regression framework for extracting data-driven continuum models,0045, Computer Methods inApplied Mechanics and Engineering
 Deep hidden physics models: Deep learning of nonlinear partial differential equa-tions,2018, J
 Searching for activation functions,2017, arXivpreprint arXiv:1710
 Uber die numeriSche auflosung Von dιfferentιalgleιChUngen,1895, Mathematische Annalen
 Learning to simulate complex physics with graph networks,2020, arXiv preprintarXiv:2002
 High-order finite difference and finite volume weno schemes and discontinuous galerkinmethods for cfd,2003, International Journal of Computational Fluid Dynamics
 Dgm: A deep learning algorithm for solving partialdifferential equations,0021, Journal of Computational Physics
 The exponential accuracy of fourier and chebyshev differencing methods,1986, SIAMJournal on Numerical Analysis
 Instance normalization: The missing in-gredient for fast stylization,2016, arXiv preprint arXiv:1607
 Bayesian deep convolutional encoder-decoder networks for sur-rogate modeling and uncertainty quantification,0021, Journal of Computational Physics
