title,year,conference
 The higgs boson machine learning challenge,2014, In Proceedings of the 2014 InternationalConference on High-Energy Physics and Machine Learning - Volume 42
 Uci repository of machine learning databases,1998, http://www
 Large potential reduction in economicdamages under un mitigation targets,2018, Nature
 Classification logit two-sample testing by neural networks,2019, ArXiv
 Eine informationstheoretiSche UngleichUng und ihre anwendung auf beweis der er-godizitaet von markoffschen ketten,1964, Magyer Tud
 A permutation-based kernelconditional independence test,2014, In UAI
 Permutation methods: a basis for exact inference,2004, Statistical Science
 Data-driven distributionally robust optimizationusing the wasserstein metric: Performance guarantees and tractable reformulations,2018, MathematicalProgramming
 Fao statistical databases,2006, Rome: Food and Agriculture Organization of theUnited Nations
 Benchmarking neural network robustness to common cor-ruptions and perturbations,2019, arXiv preprint arXiv:1903
 A review of feature selection methods with appli-cations,2015, In 2015 38th international convention on information and communication technology
 Auto-Encoding variational bayes,2013, arXiv preprintarXiv:1312
 MNIST handwritten digit database,2010, 2010
 Learning deepkernels for non-parametric two-sample tests,2020, ArXiv
 Revisiting classifier two-sample tests,2017, arXiv: Machine Learning
 Machine learning theory,2021, https://github
 Integral probability metrics and their generating classes of functions,1997, Advances inApplied Probability
 f-gan: Training generative neural samplersusing variational divergence minimization,2016, In Proceedings of the 30th International Conferenceon Neural Information Processing Systems
 Wind turbine power calculations,2012, Mechanical and Electrical Engineering Power Industry
 Diversity and dissimilarity coefficients: a unified approach,1982, Theoreticalpopulation biology
 Understanding machine learning: From theory to algo-rithms,2014, Cambridge university press
 Understanding the limitations of variational mutual informationestimators,2019, arXiv preprint arXiv:1910
 A theory of usableinformation under computational constraints,2020, arXiv preprint arXiv:2002
 Detection of subjects and brain regions related to alzheimer’s disease using 3d mriscans based on eigenbrain and machine learning,2015, Frontiers in computational neuroscience
