title,year,conference
 Streaming algorithms via precisionsampling,2011, In IEEE 52nd Annual Symposium on Foundations of Computer Science
 Data-driven clustering via parameterizedlloyd’s families,2018, In Advances in Neural Information Processing Systems 31: Annual Conferenceon Neural Information Processing Systems 2018
 An information statistics approach todata stream and communication complexity,2004, J
 Recursive sketching for frequency moments,2010, CoRR
 Estimating entropy and entropy norm ondata streams,2006, Internet Mathematics
 Learning-based frequency estimationalgorithms,2019, In 7th International Conference on Learning Representations
 Optimal approximations of the frequency moments of datastreams,2005, In Proceedings of the 37th Annual ACM Symposium on Theory of Computing
 Learning-based low-rank approximations,2019, CoRR
 The data stream space complexity of cascaded norms,2009, In 200950th Annual IEEE Symposium on Foundations of Computer Science
 The case for learnedindex structures,2017, CoRR
 Space-efficient estimationof statistics over sub-sampled streams,2016, Algorithmica
 Stable distributions: models for heavy-tailed data,2003, Birkhauser Boston
