title,year,conference
 Shape Optimization by the Homogenization Method,2001, Springer
 Stochastic three points method for unconstrainedsmooth minimization,2019, arXiv preprint arXiv:1902
 Stochastic derivative-freeoptimization method with importance sampling,2019, arXiv preprint arXiv:1902
 Stochastic derivative-free optimization of noisy functions,2015, PhD thesis at Lehigh University
 Introduction to Derivative-Free Optimization,2009, SIAM
 Worst case complexity of direct search under convexity,2016, MathematicalProgramming
 Global convergence of the heavy-ballmethod for convex optimization,2015, In 2015 European Control Conference (ECC)
 Mini-batch stochastic approximation methods fornonconvex stochastic composite optimization,2016, Mathematical Programming
 An accelerated method for derivative-free smooth stochasticconvex optimization,2018, arXiv preprint arXiv:1802
 Direct search solution of numerical and statistical problems,1961, J
 Convergence estimates for iterative minimization methods,1974, USSR Computational Mathematicsand Mathematical Physics
 On convergence of a random search method in convex minimization problems,1974, Theory ofProbability and its applications
 Optimization by direct search: New perspectives on some classicaland modern methods,2003, SIAM Review
 Simple random search provides a competitive approach toreinforcement learning,2018, arXiv preprint arXiv:1803
 Optimal aeroacustic shape design using the surrogatemanagement framework,2004, Optimization and Engineering
 A computational framework for derivative-free optimizationof cardiovascular geometries,2008, Computer Methods in Applied Mechanics and Engineering
 Random optimization,1965, Automation and Remote Control
 Distributed learning withcompressed gradient differences,2019, arXiv preprint arXiv:1901
 Applied Shape Optimization for Fluids,2001, Clarendon Press
 Random gradient-free minimization of convex functions,2017, Foundations ofComputational Mathematics
 Some methods of speeding up the convergence of iteration methods,1964, USSR ComputationalMathematics and Mathematical Physics
 Towards generalization andsimplicity in continuous control,2017, In Advances in Neural Information Processing Systems
 Evolution strategies as a scalablealternative to reinforcement learning,2017, arXiv preprint arXiv:1703
 Trust region policyoptimization,2015, In International Conference on Machine Learning
 Optimization of convex functions with random pursuit,2011, arXiv preprintarXiv:1111
 Convex optimization with random pursuit,2014, PhD thesis
 On low complexity acceleration techniques for randomized optimization,2014, In InternationalConference on Parallel Problem Solving from Nature
 Positive basis and a class of direct search techniques,1979, Scientia Sinica (in Chinese)
 Mujoco: A physics engine for model-based control,2012, In IntelligentRobots and Systems (IROS)
 Unified convergence analysis of stochastic momentum methods forconvex and non-convex optimization,2016, arXiv preprint arXiv:1604
