title,year,conference
 Wasserstein GAN,2017, CoRR
 The Cityscapes Dataset for SemanticUrban Scene Understanding,2016, In Proc
 Dropout as a Bayesian Approximation: Representing ModelUncertainty in Deep Learning,2016, In Proc
 Generative adversarial nets,2014, In Advances in NeuralInformation Processing Systems
 Quantitatively EvaluatingGANs With Divergences Proposed for Training,2018, In Proc
 Image-to-Image Translation withConditional Adversarial Networks,2016, CoRR
 Adversarial Message Passing For Graphical Models,2016, CoRR
 A Style-Based Generator Architecture for GenerativeAdversarial Networks,2018, CoRR
 In Proc,2017, of the IEEE International Conference onComputer Vision (ICCV)
 Spectral Normalization forGenerative Adversarial Networks,2018, arXiv:1802
 C-RNN-GAN: A continuous recurrent neural network with adversarial training,2016, InConstructive Machine Learning Workshop (CML) at NIPS 2016
 Unsupervised Representation Learning with DeepConvolutional Generative Adversarial Networks,2015, CoRR
 U-net: Convolutional networks for biomedical image seg-mentation,2015, In Proc
 Amortisedmap inference for image super-resolution,2017, In Proc
 Learning image-to-image translation using pairedand unpaired training samples,2018, CoRR
 GAIN: Missing Data Imputation usingGenerative Adversarial Nets,2018, CoRR
 Unpaired image-to-image translationusing cycle-consistent adversarial networks,2017, In Proc
