title,year,conference
 Context-aware cross-lingual mapping,2019, In Meeting of theNorth American ChaPter of the Association for ComPutational Linguistics (NAACL)
 Massively multilingual word embeddings,2016, arXiv PrePrint arXiv:1602
 Massively multilingual sentence embeddings for zero-shotcross-lingual transfer and beyond,2019, Transactions of the Association for ComPutational Linguistics
 Learning principled bilingual mappings of wordembeddings while preserving monolingual invariance,2016, In Proceedings of the 2016 Conference onEmPirical Methods in Natural Language Processing
 A robust self-learning method for fully unsuper-vised cross-lingual mappings of word embeddings,2018, In Proceedings of the 56th Annual Meeting ofthe Association for ComPutational Linguistics (Volume 1: Long PaPers)
 Unsupervised neural machinetranslation,2018, In International Conference on Learning RePresentations
 Towards cross-lingual distributed representations without paralleltext trained with adversarial autoencoders,2016, In Proceedings of the 1st Workshop on RepresentationLearning for NLP
 Enriching word vectors withsubword information,2017, Transactions of the Association for Computational Linguistics
 A distribution-based model to learnbilingual word embeddings,2016, In Proceedings of COLING 2016
 Xnli: Evaluating cross-lingual sentence representations,2018, InProceedings of the 2018 Conference on Empirical Methods in Natural Language Processing
 Bert: Pre-training of deepbidirectional transformers for language understanding,2019, In Proceedings of the 2019 Conference ofthe North American Chapter of the Association for Computational Linguistics: Human LanguageTechnologies
 Unsupervised bilingual lexicon induction via la-tent variable models,2018, In Proceedings of the 2018 Conference on Empirical Methods in NaturalLanguage Processing
 Learning crosslingualword embeddings without bilingual corpora,2016, In Proceedings of the 2016 Conference on EmpiricalMethods in Natural Language Processing
 Improving vector space word representations using multilingualcorrelation,2014, In Proceedings of the 14th Conference of the European Chapter of the Associationfor Computational Linguistics
 Bilbowa: Fast bilingual distributed representa-tions without word alignments,2015, In International Conference on Machine Learning
 Multilingual models for compositional distributed seman-tics,2014, In Proceedings of the 52nd Annual Meeting of the Association for Computational Linguistics(Volume 1: Long Papers)
 Learning mul-tilingual word embeddings in latent metric space: a geometric approach,2019, Transactions of theAssociation for Computational Linguistics
 Loss intranslation: Learning bilingual word mapping with a retrieval criterion,2018, In Proceedings ofthe 2018 Conference on Empirical Methods in Natural Language Processing
 Loss in trans-lation: Learning bilingual word mapping with a retrieval criterion,2018, In Proceedings of the 2018Conference on Empirical Methods in Natural Language Processing
 Inducing crosslingual distributed repre-sentations of words,2012, In Proceedings of COLING 2012
 Learning bilingual word representationsby marginalizing alignments,2014, In Proceedings of the 52nd Annual Meeting of the Association forComputational Linguistics (Volume 2: Short Papers)
 Cross-lingual language model pretraining,2019, In Proceedingsof NeurIPS
 Neural architectures for named entity recognition,2016, In Kevin Knight
 Unsupervisedmachine translation using monolingual corpora only,2018, In International Conference on LearningRepresentations
 Bilingual word representations with mono-lingual quality in mind,2015, In Proceedings of the 1st Workshop on Vector Space Modeling for NaturalLanguage Processing
 Efficient estimation of word represen-tations in vector space,2013, ICLR
 Exploiting similarities among languages for ma-chine translation,2013, arXiv preprint arXiv:1309
 Analyzing thelimitations of cross-lingual word embedding mappings,2019, arXiv preprint arXiv:1906
 Glove: Global vectors for wordrepresentation,2014, In EMNLP
 Characterizing and avoiding nega-tive transfer,2019, In Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 Distributed word representation learning for cross-lingual depen-dency parsing,2014, In Proceedings of the Eighteenth Conference on Computational Natural LanguageLearning
 Unsupervised cross-lingual transfer ofword embedding spaces,2018, In Proceedings of the 2018 Conference on Empirical Methods in NaturalLanguage Processing
 Adversarial training for unsupervisedbilingual lexicon induction,2017, In Proceedings of the 55th Annual Meeting of the Association forComputational Linguistics (Volume 1: Long Papers)
 Earth mover’s distance minimization forunsupervised bilingual lexicon induction,2017, In Proceedings of the 2017 Conference on EmpiricalMethods in Natural Language Processing
