title,year,conference
 Near-linear time approximation algorithmsfor optimal transport via sinkhorn iteration,2017, In Advances in Neural Information Processing Systems
 A rough curvature-dimension condition for metric measure spaces,2014, OpenMathematics
 Spectral networks and locallyconnected networks on graphs,2013, arXiv preprint arXiv:1312
 Sinkhorn distances: Lightspeed computation of optimal transport,2013, In Advances inneural information processing systems
 Asymptotic analysisof the stochastic block model for modular networks and its algorithmic applications,2011, PhysicalReview E
 Convolutional neural networks ongraphs with fast localized spectral filtering,2016, In Advances in neural information processing systems
 Bochner’s method for cell complexes and combinatorial ricci curvature,2003, Discrete andComputational Geometry
 A general framework for adaptive processingof data structures,1998, IEEE transactions on Neural Networks
 Graph u-nets,2019, In International Conference on Machine Learning
 Inductive representation learning on large graphs,2017, InAdvances in Neural Information Processing Systems
 Stochastic blockmodels: Firststeps,1983, Social networks
 Navigation in a small world,2000, Nature
 Gated graph sequence neuralnetworks,2015, arXiv preprint arXiv:1511
 Ricci curvature for metric-measure spaces via optimal transport,2009, Annalsof Mathematics
 Image-basedrecommendations on styles and substitutes,2015, In Proceedings of the 38th International ACM SIGIRConference on Research and Development in Information Retrieval
 Geometric deep learning on graphs and manifolds using mixture model cnns,2017, InProceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 Weisfeiler and leman go neural: Higher-order graph neural networks,2019, InProceedings of the AAAI Conference on Artificial Intelligence
 Renormalization group analysis of the small-world networkmodel,1999, Physics Letters A
 Ricci curvature ofthe internet topology,2015, In 2015 IEEE Conference on Computer Communications (INFOCOM)
 Community detection on networks with ricciflow,2019, Scientific Reports
 Graph curvature for differentiating cancer networks,2015, Scientific reports
 Thegraph neural network model,2009, IEEE Transactions on Neural Networks
 Pitfallsof graph neural network evaluation,2018, arXiv preprint arXiv:1811
 Ollivier-ricci curvature-based method to commu-nity detection in comPlex networks,2019, Scientific reports
 SuPervised neural networks for the classification ofstructures,1997, IEEE Transactions on Neural Networks
 On the geometry of metric measure sPaces,2006, Acta mathematica
 GraPh attention networks,2017, arXiv preprint arXiv:1710
 Collective dynamics of ‘small-world’networks,1998, nature
 Forman-ricci flow for change detection in largedynamic data sets,2016, Axioms
