title,year,conference
 HyPemetWork knowledge graph embed-dings,2019, In International Conference on Artificial Neural Networks
 Spectral networks and locallyconnected networks on graphs,2013, CoRR
 KBGAN: Adversarial learning for knowledge graph embed-dings,2018, In Proceedings of the 2018 Conference of the North American Chapter of the Associationfor Computational Linguistics: Human Language Technologies
 Supporting linked data production for cultural heritage in-stitutes: The amsterdam museum case study,2012, In Proceedings of the 9th International Conferenceon The Semantic Web: Research and Applications
 Structure-activity relationship of mutagenic aromatic and heteroaromatic nitro com-pounds,1991, correlation with molecular orbital energies and hydrophobicity
 Convolutional neural networkson graphs with fast localized spectral filtering,2016, CoRR
 Fast graph representation learning with PyTorch Geometric,2019, InICLR Workshop on Representation Learning on Graphs and Manifolds
 Protein interface prediction usinggraph convolutional networks,2017, In I
 Understanding the difficulty of training deep feedforward neuralnetworks,2010, In Yee Whye Teh and Mike Titterington (eds
 Inductive representation learning on largegraphs,2017, In NIPS
 Long short-term memory,0899, Neural Comput
 Adam: A method for stochastic oPtimization,2014, 12 2014
 Semi-suPervised classification with graPh convolutional net-works,2016, CoRR
 Encoding sentences with graPh convolutional networks forsemantic role labeling,2017, In Proceedings of the 2017 Conference on Empirical Methods in NaturalLanguage Processing
 Wordnet: A lexical database for english,0001, Commun
 Dual-primal graph convolutional networks,2018, CoRR
 A novel embeddingmodel for knowledge base comPletion based on convolutional neural network,2018, In Proceedingsof the 2018 Conference of the North American Chapter of the Association for ComputationalLinguistics: Human Language Technologies
 A review of relational machine learning forknowledge graPhs,0018, Proceedings of the IEEE
 HolograPhic embeddings of knowledgegraPhs,2016, In Proceedings of the Thirtieth AAAI Conference on Artificial Intelligence
 UnsuPervised generation of data mining features fromlinked oPen data,2012, In Proceedings of the 2Nd International Conference on Web Intelligence
 Mt-cgcnn: Integrating crystal graph con-volutional neural network with multitask learning for material property prediction,2018, arXiv preprintarXiv:1811
 Modeling relational data with graph convolutional networks,2017, arXiv preprintarXiv:1703
 Weisfeiler-lehman graph kernels,1532, J
 Reasoning with neuraltensor networks for knowledge base completion,2013, In C
 Rotate: Knowledge graph embedding byrelational rotation in complex space,2019, In International Conference on Learning Representations
 Observed versus latent features for knowledge base and textinference,2015, In Proceedings of the 3rd Workshop on Continuous Vector Space Models and theirCompositionality
 Confidence-based graphconvolutional networks for semi-supervised learning,2019, In Kamalika Chaudhuri and MasashiSugiyama (eds
 Graph Attention Networks,2018, International Conference on Learning Representations
 Knowledge graph embedding: A survey of approaches andapplications,1041, IEEE Transactions on Knowledge and Data Engineering
 Lovasz convolutional networks,2019, In Kamalika Chaudhuri and Masashi Sugiyama(eds
 Embedding entities andrelations for learning and inference in knowledge bases,2014, CoRR
 An end-to-end deep learningarchitecture for graph classification,2018, In AAAI
