title,year,conference
 Supervised semantic indexing,2009, In Proceedings of the 18th ACMconference on Information and knowledge management
 Signature Verifi-cation using a” siamese” time delay neural network,1994, In Advances in neural information processingsystems
 Multitask learning,1997, Machine learning
 Sequential attention-based network for noetic end-to-end responseselection,2019, CoRR
 BERT: Pre-training of deepbidirectional transformers for language understanding,1423, In Proceedings of the 2019 Conference ofthe North American Chapter of the Association for Computational Linguistics: Human LanguageTechnologies
 Enhance word representation for out-of-vocabulary on ubuntudialogue corpus,2018, CoRR
 Building sequential inference modelsfor end-to-end response selection,2018, CoRR
 Improved deep learning baselines for ubuntucorpus dialogs,2015, CoRR
 Cross-lingual language model pretraining,2019, Advances inNeural Information Processing Systems (NeurIPS)
 Acute-eval: Improved dialogue evaluation withoptimized questions and multi-turn comparisons,2019, arXiv preprint arXiv:1909
 The ubuntu dialogue corpus: A largedataset for research in unstructured multi-turn dialogue systems,2015, In SIGDIAL Conference
 Training millionsof personalized dialogue agents,2018, In EMNLP
 Comparison of transfer-learning approaches for response selection inmulti-turn conversations,2019, Workshop on DSTC7
 Transfertransfo: Atransfer learning approach for neural netWork based conversational agents,2019, arXiv preprintarXiv:1901
 Sequential matching net-Work: A neW architecture for multi-turn response selection in retrieval-based chatbots,2017, In ACL
 Dialog system technology challenge 7,2019, CoRR
 Modeling multi-turnconversation with deep utterance aggregation,2018, In COLING
 Aligning books and movies: Towards story-like visual explanationsby watching movies and reading books,2015, 2015 IEEE International Conference on Computer Vision(ICCV)
