title,year,conference
 Not-mnist dataset,2011, 2011
 Dynamic multi-tasklearning with convolutional neural network,2017, In Proceedings of the International Joint Conferenceon Artificial Intelligence (IJCAI)
 Imagenet classification with deep convolu-tional neural networks,2012, In Advances in neural information processing Systems
 Human-level concept learningthrough probabilistic program induction,2015, Science
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 Overcomingcatastrophic forgetting by incremental moment matching,2017, In Advances in Neural InformationProcessing Systems (NIPS)
 Learn to grow: A continualstructure learning framework for overcoming catastrophic forgetting,2019, In Proceedings of theInternational Conference on Machine Learning (ICML)
 Learning without forgetting,2016, In Proceedings of the EuropeanConference on Computer Vision (ECCV)
 Gradient episodic memory for continual learning,2017, InAdvances in Neural Information Processing Systems (NIPS)
 Readingdigits in natural images with unsupervised feature learning,2011, 2011
 A data-driven approach to cleaning large face datasets,2014, In 2014IEEE international conference on image processing (ICIP)
 Progressive neural networks,2016, In Advances inNeural Information Processing Systems (NIPS)
 Ella: An efficient lifelong learning algorithm,2013, In Proceedings of theInternational Conference on Machine Learning (ICML)
 Overcoming catastrophicforgetting with hard attention to the task,2018, In Proceedings of the International Conference onMachine Learning (ICML)
 Continual learning with deep generativereplay,2017, In Advances in Neural Information Processing Systems (NIPS)
 Very deep convolutional networks for large-scale imagerecognition,2015, In Proceedings of the International Conference on Learning Representations (ICLR)
 The german traffic signrecognition benchmark: a multi-class classification competition,2011, In The 2011 international jointconference on neural networks
 A Lifelong Learning Perspective for Mobile Robot Control,1995, Elsevier
 Fashion-mnist: a novel image dataset for benchmarkingmachine learning algorithms,2017, arXiv preprint arXiv:1708
 Reinforced continual learning,2018, In Advances in Neural InformationProcessing Systems (NIPS)
 Lifelong learning with dynamicallyexpandable networks,2018, In Proceedings of the International Conference on Learning Representations(ICLR)
 Online incremental feature learning with denoisingautoencoders,2012, In Proceedings of the International Conference on Artificial Intelligence andStatistics (AISTATS) 
