title,year,conference
 Learningcontinuous semantic representations of symbolic expressions,2016, arXiv preprint arXiv:1611
 Learning to solve circuit-SAT: Anunsupervised differentiable approach,2019, In ICLR
 Layer normalization,2016, CoRR
 HOList:An environment for machine learning of higher-order theorem proving,2019, CoRR
 Resolve and expand,2004, In International Conference on Theory and Applications ofSatisfiability Testing (SAT)
 Boundedmodel checking,2003, Advances in computers
 Recursive neural networks canlearn logical semantics,2014, arXiv preprint arXiv:1406
 Learning to progressively plan,2018, CoRR
 Empirical evaluationof gated recurrent neural networks on sequence modeling,2014, CoRR
 Top-down neUral model for formUlae,2019, In ICLR
 Ranking fUnctionsynthesis for bit-vector relations,2013, Formal methods in system design
 An extensible SAr-Solver,2003, In International Conference on Theoryand Applications of Satisfiability Testing (SAT)
 Encodings of boUndedsynthesis,2017, In International Conference on Tools and Algorithms for the Construction and Analysisof Systems
 Exact combina-torial optimization with graph convolUtional neUral networks,2019, 2019
 racticroe: Learning to reason with HOL4tactics,2017, EPiC Series in Computing
 QUBE: A system for decid-ing qUantified boolean formUlas satisfiability,2001, In International Joint Conference on AutomatedReasoning
 Berkmin: A fast and robust sat-solver,2007, Discrete AppliedMathematics
 Gamepad: A learning environmentfor theorem proving,2018, arXiv preprint arXiv:1806
 Coloring big graphs with AlphaGoZero,2019, arXivpreprint arXiv:1902
 Deepmath-deep sequence models for premise selection,2016, In NeurIPS
 Towards generalization in QBF solving via machine learning,2018, In AAAI Conferenceon Artificial Intelligence
 Circuit-based search space pruning in QBF,2018, In International Conference on Theoryand Applications of Satisfiability Testing (SAT)
 Abstraction-based algorithm for 2QBF,2011, In InternationalConference on Theory and Applications of Satisfiability Testing (SAT)
 Solving QBF by clause selection,2015, In IJCAI
 Solving QBF withcounterexample guided refinement,2012, In International Conference on Theory and Applications ofSatisfiability Testing (SAT)
 Solving propositional satisfiability problems,1990, Annals ofmathematics and Artificial Intelligence
 Experiments with reduction finding,2013, In International Conferenceon Theory and Applications of Satisfiability Testing (SAT)
 Reinforcement learning oftheorem proving,2018, arXiv preprint arXiv:1805
 Improving SAT solver heuristicswith graph networks and reinforcement learning,2019, ArXiv
 Automated theorem proving in intuitionisticpropositional logic by deep reinforcement learning,2018, arXiv preprint arXiv:1811
 Learning rate based branchingheuristic for sat solvers,2016, In International Conference on Theory and Applications of SatisfiabilityTesting (SAT)
 DepQBF: A dependency-aware QBF solver,2010, JSAT
 Deep network guided proofsearch,2017, arXiv preprint arXiv:1701
 GRASP - A new search algorithm for satisfiability,1997, InComputer Aided Design
 Efficient estimation of word representa-tions in vector space,2013, arXiv preprint arXiv:1301
 Chaff:Engineering an efficient SAT solver,2001, In Proceedings of the 38th annual Design AutomationConference
 Chaff:Engineering an efficient SAT solver,2001, In Proceedings DAC
 Graphrepresentations for higher-order logic and theorem proving,2019, CoRR
 An AIG-based QBF-solver using SAT for preprocessing,2010, InProceedings of the 47th Design Automation Conference
 Incremental determinization,2016, In International Conferenceon Theory and Applications of Satisfiability Testing (SAT)
 Understanding andextending incremental determinization for 2QBF,2018, In International Conference on Computer AidedVerification (accepted)
 The graph neural network model,2009, Trans
 Neurocore: Guiding high-performance SAT solvers withunsat-core predictions,2019, CoRR
 Combina-torial sketching for finite programs,2006, ACM Sigplan Notices
 Cryptominisat v4,2014, SAT Competition
 Crystalball: Gazing in the black box of satsolving,2019, In Proceedings of the International Conference on Theory and Applications of SatisfiabilityTesting (SAT)
 Non-prenex QBF solving using abstraction,2016, In International Conference on Theoryand Applications of Satisfiability Testing (SAT)
 On expansion and resolution in CEGAR based QBF solving,2017, In InternationalConference on Computer Aided Verification
 On the complexity of derivation in propositional calculus,1968, Studies in constructivemathematics and mathematical logic
 Premise selection for theorem proving by deepgraph embedding,2017, In NIPS
 Simple statistical gradient-following algorithms for connectionist reinforcementlearning,1992, Machine learning
 Learning to prove theorems via interacting with proof assistants,2019, arXivpreprint arXiv:1905
 Graph neural reasoning for2-quantified boolean formula solvers,2019, arXiv preprint arXiv:1904
 Learning local search heuristics for boolean satisfiability,2019, 2019
 The architecture described in Subsection 4,2020,1
