title,year,conference
 Tucker: Tensor factorization for knowl-edge graph completion,2019, arXiv preprint arXiv:1901
 Freebase: a collab-oratively created graph database for structuring human knowledge,2008, In Proceedings of the 2008ACM SIGMOD international conference on Management of data
 Convolutional 2dknowledge graph embeddings,2018, In Procs of AAAI
 Knowledge transferfor out-of-knowledge-base entities: a graph neural network approach,2017, In Proceedings of the 26thInternational Joint Conference on Artificial Intelligence
 Learning to represent knowledge graphs withgaussian embedding,2015, In Proceedings of the 24th ACM International on Conference on Informationand Knowledge Management
 Knowledge graph completion with adaptive sparsetransfer matrix,2016, In Thirtieth AAAI Conference on Artificial Intelligence
 Simple embedding for link prediction in knowl-edge graphs,2018, In S
 Analysis of the impact of negative sampling on link prediction inknowledge graphs,2017, arXiv preprint arXiv:1708
 Ensemble solutions for link-prediction in knowledge graphs,2015, In2nd Workshop
 Accurate uncertainties for deep learningusing calibrated regression,2018, arXiv preprint arXiv:1807
 Canonical tensor decomposition forknowledge base completion,2018, In International Conference on Machine Learning
 Differentiating concepts and instances for knowledgegraph embedding,2018, In Proceedings of the 2018 Conference on Empirical Methods in NaturalLanguage Processing
 Yago3: A knowledge base frommultilingual wikipedias,2013, 2013
 Wordnet: a lexical database for english,1995, Communications of the ACM
 Learning attention-based em-beddings for relation prediction in knowledge graphs,2019, arXiv preprint arXiv:1906
 A novel embeddingmodel for knowledge base completion based on convolutional neural network,2018, In Proceedingsof the 2018 Conference of the North American Chapter of the Association for ComputationalLinguistics: Human Language Technologies
 A three-way model for collective learningon multi-relational data,2011, In ICML
 A review of relationalmachine learning for knowledge graphs,2016, Procs of the IEEE
 Holographic embeddings of knowl-edge graphs,2016, In AAAI
 Probabilistic outputs for support vector machines and comparisons to regularizedlikelihood methods,1999, Advances in large margin classifiers
 Reasoning with neuraltensor networks for knowledge base completion,2013, In Advances in Neural Information ProcessingSystems (NIPS)
 Rotate: Knowledge graph embeddingby relational rotation in complex space,2019, arXiv preprint arXiv:1902
 Representing text for joint embedding of text and knowledge bases,2015, In Proceedingsof the 2015 Conference on Empirical Methods in Natural Language Processing
 Com-plex embeddings for simple link prediction,2016, In procs of ICML
 Embedding entities andrelations for learning and inference in knowledge bases,2015, In Procs of ICLR
 Knowledge graph embedding withhierarchical relation strUctUre,2018, In Proceedings of the 2018 Conference on Empirical Methods inNatural Language Processing
 This popular non-parametric calibration techniquesconsists in fitting a non-decreasing piecewise constant function to the output of an uncalibratedclassifier,2017, As for Platt scaling
