title,year,conference
 Transfer in deep reinforcement learning using knowl-edge graphs,2019, CoRR
 Towardautomated quest generation in text-adventure games,2019, CoRR
 Neural machine translation by jointlylearning to align and translate,2014, arXiv:1409
 What can you do with a rock?affordance extraction via word embeddings,2017, In IJCAI
 A knowledge-grounded neural conversation model,2017, In AAAI
 Story Ending Generation with Incremental Encodingand Commonsense Knowledge,2018, arXiv:1808
 Interactivefiction games: A colossal adventure,2019, CoRR
 Deepreinforcement learning with a natural language action space,2016, In ACL
 Sentencepiece: A simple and language independent subwordtokenizer and detokenizer for neural text processing,2018, CoRR
 Efficient estimation of word represen-tations in vector space,2013, CoRR
 Asynchronous methods for deep reinforcementlearning,2016, In International conference on machine learning
 Language understanding for text-based games using deep reinforcement learning,2015, In EMNLP
 Learning to speak and act in a fantasytext adventure game,2019, CoRR
 Graph Attention Networks,2018, International Conference on Learning Representations(ICLR)
 Comprehensible context-driven text game playing,2019,	CoRR
 Learn whatnot to learn: Action elimination with deep reinforcement learning,2018, In S
 Using reinforcement learning to learn how to play text-based games,2018, CoRR
