title,year,conference
 Variational autoencoder based anomaly detection using reconstruc-tion probability,2015, Technical report
 Deep autoencoding modelsfor unsupervised anomaly segmentation in brain MR images,2018, CoRR
 Improv-ing unsupervised defect segmentation by applying structural similarity to autoencoders,2018, CoRR
 Mvtec ad — a comprehensivereal-world dataset for unsupervised anomaly detection,2019, CVPR
 Image inpainting,2000, InProceedings of the 27th Annual Conference on Computer Graphics and Interactive Techniques
 Region filling and object removal byexemplar-based image inpainting,2004, Trans
 Diagnosing and enhancing VAE models,2019, CoRR
 Variational autoencoder with arbitrary condi-tioning,2019, In International Conference on Learning Representations
 Adam: A method for stochastic optimization,2015, In Yoshua Bengioand Yann LeCun (eds
 Auto-encoding variational bayes,2014, In Yoshua Bengio and YannLeCun (eds
 Anomaly machine component detec-tion by deep generative model with unregularized score,2018, CoRR
 Context en-coders: Feature learning by inpainting,2016, In Computer Vision and Pattern Recognition (CVPR)
 UnsuPervised anomaly detection with generative adversarial networks to guide markerdiscovery,2017, In International Conference on Information Processing in Medical Imaging
 Intriguing properties of neural networks,2014, In Yoshua Bengio and YannLeCun (eds
 Improving generalization and stability ofgenerative adversarial networks,2019, CoRR
 Image quality assessment: Fromerror visibility to structural similarity,2004, Image Processing
 A case for the score:Identifying image anomalies using variational autoencoder gradients,2018, In 32nd Conference onNeural Information Processing Systems (NeurIPS 2018)
 Un-supervised anomaly localization using variational auto-encoders,2019, CoRR
