title,year,conference
 Reducing multiclass to binary: A unifyingapproach for margin classifiers,2001, J
 Deep ordinal regression with label diversity,2021, In2020 25th International Conference on Pattern Recognition (ICPR)
 End to End Learning for Self-Driving Cars,2016, arXiv:1604
 Explaining how a deep neUral network trained with end-to-endlearning steers a car,2017, arXiv:1704
 A note on a resUlt in the theory of code constrUction,1959, Informationand Control
 HUman Pose Estimation via ConvolUtional Part HeatmapRegression,2016, In Bastian Leibe
 Robust Face Landmark Estimation underOcclUsion,2013, In Proceedings of the IEEE International Conference on Computer Vision
 Rank consistent ordinal regression for neuralnetworks with application to age estimation,2020, Pattern Recognition Letters
 Learning to Classify Ordinal Data: The DataReplication Method,2007, Journal of Machine Learning Research
 New approaches to support vector ordinal regression,2005, In Proceedingsofthe 22nd International Conference on Machine Learning
 Learning Compact Class Codes for Fast Inference in LargeMulti Class Classification,2012, In Peter A
 Solving Multiclass Learning Problems via Error-Correcting OutputCodes,1995, Journal of Artificial Intelligence Research
 Style Aggregated Network for Facial LandmarkDetection,2018, In Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition(CVPR)
 Soft labels for ordinal regression,2019, In 2019IEEE/CVF Conference onComputer Vision and Pattern Recognition (CVPR)
 Efficient Loss-Based Decoding on Graphsfor Extreme Classification,2018, In Proceedings of the 32nd International Conference on NeuralInformation Processing Systems
 Deep OrdinalRegression Network for Monocular Depth Estimation,2018, Proceedings of the IEEE Computer SocietyConference on Computer Vision and Pattern Recognition
 Age estimation using expectation of labeldistribution learning,2018, In Proceedings of the Twenty-Seventh International Joint Conference onArtificial Intelligence
 Quatnet: Quaternion-based head pose estimation with multiregression loss,2019, IEEE Transactions on Multimedia
 Deep alignment network: A convolutionalneural network for robust face alignment,2017, In IEEE Conference on Computer Vision and PatternRecognition Workshops
 Ordinal regression by extended binary classification,2006, In Proceedings ofthe 19th International Conference on Neural Information Processing Systems
 A photoelectric decimal-coded shaft digitizer,1953, ElectronicComputers
 A deep regression architecture with two-stagere-initialization for high performance facial landmark detection,2017, In 2017 IEEE Conference onComputer Vision and Pattern Recognition (CVPR)
 Direct shape regression networksfor end-to-end face alignment,2018, In 2018 IEEE/CVF Conference on Computer Vision and PatternRecognition
 Deep head pose: Gaze-direction estimation in multimodalvideo,2015, IEEE Transactions on Multimedia
 Ordinal regression with multipleoutput CNN for age estimation,2016, Proceedings of the IEEE Computer Society Conference onComputer Vision and Pattern Recognition
 Mean-variance loss for deep age estimationfrom a face,2018, In 2018 IEEE/CVF Conference on Computer Vision and Pattern Recognition
 MLxtend: Providing machine learning and data science utilities and extensionsto Python¡¯s scientific computing stack,2018, Journal of Open Source Software
 Morph: a longitudinal image database of normal adult age-progression,2006, In7th International Conference on Automatic Face and Gesture Recognition (FGR06)
 Fine-grained head pose estimation without key-points,2018, In The IEEE Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
 300 faces in-the-wild challenge: Thefirst facial landmark localization challenge,2013, In 2013 IEEE International Conference on ComputerVision Workshops
 Error-Correcting Output Codes with Ensemble Diversityfor Robust Learning in Neural Networks,2021, AAAI
 Deep convolutional network cascade for facial point detection,2013, In2013 IEEE Conference on Computer Vision and Pattern Recognition
 Project-out cascaded regression with an application to face alignment,2015, In 2015IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Error correcting output codes improve probability estimationand adversarial robustness of deep neural networks,2019, Advances in Neural Information ProcessingSystems
 Deep high-resolution representationlearning for visual recognition,2020, IEEE transactions on pattern analysis and machine intelligence
 Adaptive wing loss for robust face alignment via heatmapregression,2019, In 2019 IEEE International Conference on Computer Vision (ICCV)
 Designing communication systems via iterative improvement: error correction codingwith bayes decoder and codebook optimized for source symbol error,2018, ArXiv:1805
 Look at boundary: A boundary-aware face alignment algorithm,2018, 2018 IEEE/CVF Conference on Computer Vision and PatternRecognition
 The modified hamming bound for unequalerror protection codes,2002, In IEEE 2002 International Conference on Communications
 Supervised descent method and its applications to face alignment,2013, In2013 IEEE Conference on Computer Vision and Pattern Recognition
 Anchorface: An anchor-based faciallandmark detector across large poses,2020, ArXiv:2007
 Ssr-net:A compact soft stagewise regression network for age estimation,9780, In Proceedings of the 27thInternational Joint Conference on Artificial Intelligence
 Unconstrained face alignment via cascaded compositionallearning,2016, In 2016 IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Face alignment across large poses:A 3d solution,2016, In Proceedings of the IEEE Computer Society Conference on Computer Vision andPattern Recognition
