title,year,conference
 Infinite mixture prototypes for few-shotlearning,1998, In ICML
 Logistic discrimination and bias correction in maximum likelihoodestimation,1979, Technometrics
 Learning to learn by gradient descent by gradient descent,2016, In NeurIPS
 Bias in nonlinear estimation,1971, Journal of the Royal Statistical Society: Series B (Methodolog-ical)
 A modified score function estimator for multinomiallogistic regression in small samples,2002, Computational Statistics and Data Analysis
 A closer look at few-shot classifica-tion,2019, In ICLR
 Binary regression models for contaminated data,1988, Journal of the Royal Statistical Society:Series B (Methodological)
 Bias correction in generalized linear models,1991, Journal of the RoyalStatistical Society: Series B (Methodological)
 Theoretical statistics,1979, CRC Press
 A baseline for few-shot imageclassification,1985, In ICLR
 One-shot learning of object categories,2006, IEEE TPAMI
 Probabilistic model-agnostic meta-learning,1993, In NeurIPS
 A generative vision model that trains with high dataefficiency and breaks text-based CAPTCHAs,2018, Science
 Boosting few-shot visual learning withself-supervision,2019, In ICCV
 Learning tohallucinate examples from extrinsic and intrinsic supervision,2021, In ICCV
 A solution to the problem of separation in logistic regression,2002, Statisticsin Medicine
 Small sample inference for fixed effects from restricted maximumlikelihood,1997, Biometrics
 HAL: Computer system for scalable deep learning,2020, In Practice and Experience inAdvanced Research Computing
 Learning multiple layers of features from tiny images,2020, 2009
 A universal representation transformerlayer for few-shot image classification,2020, In ICLR
 Learning from one example through shared densitieson transforms,2016, In CVPR
 Meta networks,2020, In ICML
 TADAM: Task dependent adaptive metric for improvedfew-shot learning,2013, In NeurIPS
 Regularizing neural networks bypenalizing confident output distributions,2017, In ICLR
 Self-training for few-shot transfer across extreme task differences,1994, InICLR
 Low-shot learning with imprinted weights,2017, In CVPR
 Estimating logit models with small samples,2015, Political Science Researchand Methods
 Optimization as a model for few-shot learning,2017, In ICLR
 Meta-learning for semi-supervised few-shot classification,2018, In ICLR
 ImageNet large scale visual recognition challenge,2019, IJCV
 Evolutionary principles in self-referential learning,2017, On learning how to learn: Themeta-meta-
 Stepwise selection in small data sets: asimulation study of bias in logistic regression analysis,1999, Journal of Clinical Epidemiology
 Learning to compare:Relation network for few-shot learning,2016, In CVPR
 Lifelong learning algorithms,2020, Learning to learn
 Meta-dataset: A dataset of datasets for learning to learn from fewexamples,2019, In ICLR
 Matching networks forone shot learning,2016, In NeurIPS
 Simpleshot: Revisiting nearest-neighbor classification for few-shot learning,2019, arXiv preprint arXiv:1911
 Generalizing from a few examples: A survey on few-shotlearning,2016, ACM Computing Surveys (CSUR)
 Learning to model the tail,1986, In NeurIPS
 Free lunch for few-shot learning: Distribution calibration,2021, In ICLR
 Few-shot learning via embedding adaptation with set-to-setfunctions,2016, In CVPR
 DeepEMD: Few-shot image classification with differentiableearth mover’s distance and structured classifiers,2022, In CVPR
