title,year,conference
 A survey on metric learning for feature vectorsand structured data,2013, arXiv preprint arXiv:1306
 Birdsnap: Large-scale fine-grained visual categorization of birds,2014, In Proceedings ofthe IEEE Conference on Computer Vision and Pattern Recognition
 Dimensionality reduction by learning an invariantmapping,2006, In Computer vision and pattern recognition
 Delving deep into rectifiers: Surpassinghuman-level performance on imagenet classification,2015, In Proceedings of the IEEE internationalconference on computer vision
 Distilling the knowledge in a neural network,2015, arXivpreprint arXiv:1503
 Neural network-based clustering using pairwise constraints,2015, arXivpreprint arXiv:1511
 Batch normalization: Accelerating deep network training byreducing internal covariate shift,2015, In International Conference on Machine Learning
 The unreasonable effectiveness of noisy data for fine-grainedrecognition,2016, In European Conference on Computer Vision
 Learning multiple layers of features from tiny images,2009, 2009
 The hungarian method for the assignment problem,1955, Naval Research Logistics(NRL)
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 Metric learning with adaptivedensity discrimination,2016, International Conference on Learning Representations
 Principles of categorization,1999, Concepts: core readings
 Hierarchical loss for classification,2017, arXiv preprintarXiv:1709
01 Learning Rate Scale Factor 0,2018,5 Learning Rate Schedule	25
