title,year,conference
 Latent ibp compoUnddirichlet allocation,2015, IEEE transactions on pattern analysis and machine intelligence
 GroUp sparse topical coding: from code totopic,2013, In Proceedings of the sixth ACM international conference on Web search and data mining
 A novel neUral topic model and itssUpervised extension,2015, In AAAI
 Auto-encoding variational bayes,2013, arXiv preprintarXiv:1312
 A neural autoregressive topic model,2012, In Advances in NeuralInformation Processing Systems
 From softmax to sparsemax: A sparse model of attentionand multi-label classification,2016, In International Conference on Machine Learning
 Supervised topic models,2008, In Advances in neural informationprocessing systems
 Discovering discrete latent topics with neuralvariational inference,2017, arXiv preprint arXiv:1706
 Neural variational inference and learning in belief networks,2014, arXivpreprint arXiv:1402
 Improving topic models with la-tent feature word representations,2015, Transactions of the Association for Computational Linguistics
 Stochastic backpropagation andapproximate inference in deep generative models,2014, arXiv preprint arXiv:1401
 Online topic model for twitter con-sidering dynamics of user interests and topic trends,2014, In EMNLP
 Neural variational inference for topic models,2017, In Proceedingsof the International Conference on Learning Representations (ICLR)
 A correlated topic modelusing word embeddings,2017, In Proceedings of the 26th International Joint Conference on ArtificialIntelligence
