title,year,conference
 Learning structured embeddings ofknowledge bases,2011, In AAAI
 Translatingembeddings for modeling multi-relational data,2013, In Advances in neural information processing systems
 Recurrent neural networks and robust time seriesprediction,1994, IEEE transactions on neural networks
 Convolutional 2d knowledge graphembeddings,2017, arXiv preprint arXiv:1707
 Deep convolutional neural networks for sentiment analysis ofshort texts,2014, In COLING
 Capturing semantic similarity for entity linking withconvolutional neural networks,2016, In NAACL
 Compact bilinear pooling,2016, In Proceedings of theIEEE Conference on Computer Vision and Pattern Recognition
 Predicting human preferences usingthe block structure of complex social networks,2012, PloS one
 The movielens datasets: History and context,2016, ACM Transactions onInteractive Intelligent Systems (TiiS)
 Deep visual-semantic alignments for generating image descriptions,2015, InProceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 Variational graph auto-encoders,2016, arXiv preprint arXiv:1611
 Landslide susceptibility analysis using gisand artificial neural network,2003, Earth Surface Processes and Landforms
 Age and gender classification using convolutional neural networks,2015, In Proceedings ofthe IEEE Conference on Computer Vision and Pattern Recognition Workshops
 Learning entity and relation embeddings forknowledge graph completion,2015, In AAAI
 Factorizing yago: scalable machine learning forlinked data,2012, In Proceedings of the 21st international conference on World Wide Web
 Reasoning with neural tensor networksfor knowledge base completion,2013, In Advances in neural information processing systems
 Yago: a core of semantic knowledge,2007, In Proceedingsof the 16th international conference on World Wide Web
 Compositional learning ofembeddings for relation paths in knowledge base and text,2016, In ACL (1)
 Complex em-beddings for simple link prediction,2016, In International Conference on Machine Learning
 Cane: Context-aware network embedding for relationmodeling,2017, In Proceedings of the 55th Annual Meeting of the Association for Computational Linguistics(Volume 1: Long Papers)
 Multilingual relationextraction using compositional universal schema,2016, Annual Conference of the North American Chapter of theAssociation for Computational Linguistics (NAACL)
 Knowledge graph embedding by translating onhyperplanes,2014, In AAAI
 Image-embodied knowledgerepresentation learning,2016, arXiv preprint arXiv:1609
 Embedding entities and relations forlearning and inference in knowledge bases,2015, In ICLR
