title,year,conference
 Mind’s eye: A recurrent visual representation for image captiongeneration,2015, In Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 Language models for image captioning: The quirks and what works,2015, arXivpreprint arXiv:1505
 Long-term recurrent convolutional networks for visualrecognition and description,2015, In Proceedings of the IEEE conference on computer vision and patternrecognition
 From captions to visual concepts and back,2015, InProceedings of the IEEE conference on computer vision and pattern recognition
 Semantic compositional networks for visual captioning,2017, In Proceedings of the IEEEConference on Computer Vision and Pattern Recognition
 Deep residual learning for imagerecognition,2016, In Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 Unifying visual-semantic embeddings withmultimodal neural language models,2014, arXiv preprint arXiv:1411
 Dragnn: A transition-based framework for dynamically connected neural networks,2017, arXiv preprint arXiv:1703
 Ask me anything: Dynamic memory networks fornatural language processing,2016, In International Conference on Machine Learning
 Jointly learning sentence embeddings and syntaxwith unsupervised tree-lstms,2017, arXiv preprint arXiv:1705
 Bleu: a method for automaticevaluation of machine translation,2002, In Proceedings of the 40th annual meeting on association forcomputational linguistics
 Recursive distributed representations,1990, Artificial Intelligence
 Tensor product variable binding and the representation of symbolic structures inconnectionist systems,1990, Artificial intelligence
 Symbolic functions from neural computation,2012, Philosophical Transactions of theRoyal Society —A: Mathematical
 The harmonic mind: From neural computation to OptimaIity-theoretic grammar,2006, Volume 1: Cognitive architecture
 Improved semantic representationsfrom tree-structured long short-term memory networks,2015, arXiv preprint arXiv:1503
 Cider: Consensus-based imagedescription evaluation,2015, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition
 Show and tell: A neuralimage caption generator,2015, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition
 Learning tocompose words into sentences with reinforcement learning,2016, arXiv preprint arXiv:1611
