title,year,conference
 Maximum-likelihood augmented discrete generative adversarial networks,2017, arXiv preprintarXiv:1702
 Partial differential equations and monge-kantorovich mass transfer,1997, Currentdevelopments in mathematics
 Im-proved training of wasserstein gans,2017, arXiv preprint arXiv:1704
 Boundary-seeking generative adversarial networks,2017, arXiv preprint arXiv:1702
 Adversarially regularized autoen-coders for generating discrete structures,2017, arXiv preprint arXiv:1706
 Auto-encoding variational bayes,2014, Proceeding of InternationalConference on Learning Representations 2014
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 Adversarial learning for neuraldialogue generation,2017, arXiv preprint arXiv:1701
 Language generation with re-current generative adversarial networks without pre-training,2017, arXiv preprint arXiv:1706
 Adver-sarial generation of natural language,2017, ACL 2017
 Simple statistical gradient-following algorithms for connectionist reinforcementlearning,1992, Machine learning
 Sequence generative adversarial netswith policy gradient,2016, arxiv preprint
nn as nnimport torch,2018,nn
