title,year,conference
 Neural machine translation by jointlylearning to align and translate,2014, arXiv preprint arXiv:1409
 Audio chord recognitionwith recurrent neural networks,2013, In ISMIR
 Convolutional recurrentneural networks for music classification,2017, In Acoustics
 Universal onset detection withbidirectional long short-term memory neural networks,2010, In Ismir
 Music boundary detection using neural networks on combinedfeatures and two-level annotations,2015, In ISMIR
 Dimensionality reduction by learning an invariantmapping,2006, In Computer vision and pattern recognition
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Imagenet classification with deep convo-lutional neural networks,2012, In Advances in neural information processing systems
 Singer identification in polyphonic musicusing vocal separation and pattern recognition methods,2007, In ISMIR
 Feed-forward networks with attention can solve some long-termmemory problems,2015, arXiv preprint arXiv:1512
 Pruning subsequence search with attention-based embedding,2016, InAcoustics
 Facenet: A unified embedding for facerecognition and clustering,2015, In Proceedings of the IEEE Conference on Computer Vision andPattern Recognition
 Correlation analyses of encoded music performance,2013, 2013
 Practical bayesian optimization of machinelearning algorithms,2012, In Advances in neural information processing systems
 A systematicevaluation of the bag-of-frames representation for music information retrieval,2014, IEEE Transactionson Multimedia
 Attention is all you need,2017, 2017
 Aggregated residual trans-formations for deep neural networks,2016, arXiv preprint arXiv:1611
