title,year,conference
 Persistent homology: theory and practice,2014, EuropeanCongress OfMathematics
 A stable multi-scale kernel for topologicalmachine learning,2015, In 2015 IEEE Conference on Computer Vision and Pattern Recognition(CVPR)
 Persistence fisher kernel: A riemannian manifold kernel forpersistence diagrams,2018, In S
 Stochastic convergence of persistence landscapes and silhouettes,2014, In Proceedings of theThirtieth Annual Symposium on Computational Geometry
 The ring of algebraic functions onpersistence bar codes,2013, Homology
 Tropical coordinates on the space of persistence barcodes,2019, Foundations ofComputational Mathematics
 Deep learning with topo-logical signatures,2017, In Proceedings of the 31st International Conference on Neural InformationProcessing Systems
 Geometric deep learning:Going beyond euclidean data,2017, IEEE Signal Processing Magazine
 Learning continuous hierarchies in the lorentz model ofhyperbolic geometry,2018, In Jennifer G
 Representation tradeoffs forhyperbolic embeddings,2018, In Jennifer Dy and Andreas Krause
 Hyperbolic neural networks,2018, InS
 Hyperbolic graph neural networks,2019, In H
 Deep graph kernels,2015, In Proceedings of the 21th ACMSIGKDD International Conference on Knowledge Discovery and Data Mining
 Learning metrics for persistence-based summaries and applicationsfor graph classification,2019, In Hanna M
 Anonymous walk embeddings,2018, In Jennifer Dy and AndreasKrause
 Graphfiltration learning,2020, In Hal DaUme In and Aarti Singh
 Riemannian geometry,1992, BirkhaUser
