title,year,conference
 Neural network learning: Theoretical foundations,2009, cambridgeuniversity press
 Video-based human behaviorunderstanding: A survey,2013, IEEE transactions on circuits and systems for video technology
 Invariant scattering convolution networks,2013, IEEE transactions onpattern analysis and machine intelligence
 Diffusion scattering transforms on graphs,2019, InInternational Conference on Learning Representations
 Stability of graph scattering transforms,2019, InAdvances in Neural Information Processing Systems
 A time-vertexsignal processing framework: Scalable processing and meaningful representations for time-serieson graphs,2017, IEEE Transactions on Signal Processing
 Wavelets on graphs via spectralgraph theory,2011, Applied and Computational Harmonic Analysis
 Graph based skele-ton modeling for human activity analysis,2019, In 2019 IEEE International Conference on ImageProcessing (ICIP)
 Interpretable 3d human action analysis with temporal convolu-tional networks,2017, In 2017 IEEE conference on computer vision and pattern recognition workshops(CVPRW)
 On the transferability of spectral graph filters,2019, In 201913th International conference on Sampling Theory and Applications (SamPTA)
 Spatio-temporal lstm with trust gates for 3dhuman action recognition,2016, In European conference on computer vision
 Nturgb+d 120: A large-scale benchmark for 3d human activity understanding,2019, IEEE Transactions onPattern Analysis and Machine Intelligence
 Group invariant scattering,2012, Communications on Pure and Applied Mathematics
 Big data analysis with signal processing on graphs: Rep-resentation and processing of massive data sets with irregular structure,2014, IEEE Signal ProcessingMagazine
 Network topologyinference from spectral templates,2017, IEEE Transactions on Signal and Information Processing overNetworks
 Theemerging field of signal processing on graphs: Extending high-dimensional data analysis to net-works and other irregular domains,2013, IEEE signal processing magazine
 Bayesian hierarchical dynamic model for human actionrecognition,2019, In Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 Graph convolutional neural networks via scattering,2020, Applied andComputational Harmonic Analysis
