title,year,conference
 Safereinforcement learning via shielding,2018, ArXiv
 Interval estimation for a binomial propor-tion,2001, Statistical science
 The use of confidence or fiducial limits illustrated in thecase of the binomial,1934, Biometrika
 Spatially adaptive computation time for residual networks,2017, In Proceedingsof the IEEE Conference on Computer Vision and Pattern Recognition
 A generalsafety framework for learning-based control in uncertain robotic systems,2019, IEEE Transactions onAutomatic Control
 On calibration of modern neuralnetworks,2017, arXiv preprint arXiv:1706
 A chart for the incomplete beta-function and the cumulative binomialdistribution,1951, Biometrika
 Distilling the knowledge in a neural network,2015, arXivpreprint arXiv:1503
 Verified uncertainty calibration,2019, In Advances inNeural Information Processing Systems
 Simple and scalable predic-tive uncertainty estimation using deep ensembles,2017, In Advances in neural information processingsystems
 Robust model predictive shielding for safe reinforcement learning with stochas-tic dynamics,2020, In 2020 IEEE International Conference on Robotics and Automation (ICRA)
 Robust model predictive shielding for safe reinforcement learningwith stochastic dynamics,2020, In 2020 IEEE International Conference on Robotics and Automation(ICRA)
 Personalized heartsteps: Areinforcement learning algorithm for optimizing physical activity,2020, Proceedings of the ACM onInteractive
 Pac confidence sets for deep neuralnetworks via calibrated prediction,2020, In International Conference on Learning Representations
 Calibrated prediction with covariateshift via unsupervised domain adaptation,2020, In The 23rd International Conference on ArtificialIntelligence and Statistics
 Probabilistic outputs for support vector machines and comparisons to regularized likeli-hood methods,1999, Advances in large margin classifiers
 Faster r-cnn: Towards real-time objectdetection with region proposal networks,2015, In Advances in neural information processing systems
 Branchynet: Fast inferencevia early exiting from deep neural networks,2016, In 2016 23rd International Conference on PatternRecognition (ICPR)
 Conformal predic-tion under covariate shift,2019, Advances in Neural Information Processing Systems
 A theory of the learnable,1984, Communications of the ACM
 Linear model predictive safety certification for learning-based control,2018, 03 2018
 Obtaining calibrated probability estimates from decision treesand naive bayesian classifiers,2001, In In Proceedings of the Eighteenth International Conference onMachine Learning
