title,year,conference
 Guided imagegeneration with conditional invertible neural networks,2019, arXiv preprint arXiv:1907
 Layer normalization,2016, arXiv preprintarXiv:1607
 Deep colorization,2015, In Proceedings of the IEEEInternational Conference on Computer Vision
 Generating long sequences with sparsetransformers,2019, arXiv preprint arXiv:1904
 User-guided deep animeline art colorization with conditional adversarial networks,2018, In Proceedings of the 26th ACMinternational conference on Multimedia
 Modulating early visual processing by language,2017, In Advances in Neural InformationProcessing Systems
 Learningdiverse image colorization,2017, In Proceedings of the IEEE Conference on Computer Vision andPattern Recognition
 Nice: Non-linear independent componentsestimation,2014, arXiv preprint arXiv:1410
 A learned representation for artisticstyle,2016, arXiv preprint arXiv:1610
 Generative adversarial networks,2014, arXiv preprintarXiv:1406
 Pixcolor: Pixel recursive colorization,2017, arXiv preprint arXiv:1705
 Imagecolorization using similar images,2012, In Proceedings of the 20th ACM international conference onMultimedia
 Flow++: Improving flow-based generative models with variational dequantization and architecture design,2019, arXiv preprintarXiv:1902
 Axial attention in multidi-mensional transformers,2019, arXiv preprint arXiv:1912
 Arbitrary style transfer in real-time with adaptive instance normal-ization,2017, In Proceedings ofthe IEEE International Conference on Computer Vision
 An adaptiveedge detection based colorization algorithm and its applications,2005, In Proceedings of the 13th annualACM international conference on Multimedia
 Colorization by example,2005, In RenderingTechniques
 Image-to-image translation withconditional adversarial networks,2017, In Proceedings of the IEEE conference on computer vision andpattern recognition
 Auto-encoding variational bayes,2013, arXiv preprintarXiv:1312
 Learning representations for automaticcolorization,2016, In European conference on computer vision
 Colorization using optimization,2004, In ACM SIGGRAPH2004 Papers
 Deep learning face attributes in the wild,2015, InProceedings of the IEEE international conference on computer vision
 Naturalimage colorization,2007, In Proceedings of the 18th Eurographics conference on Rendering Techniques
 Generating high fidelity images with subscale pixel networksand multidimensional upscaling,2018, arXiv preprint arXiv:1812
 Structural consistency and controllabilityfor diverse colorization,2018, In Proceedings of the European Conference on Computer Vision (ECCV)
 Image transformer,2018, arXiv preprint arXiv:1802
 Film: Visualreasoning with a general conditioning layer,2017, arXiv preprint arXiv:1709
 Manga colorization,2006, ACM Transactions onGraphics (TOG)
 Local color transfer via probabilistic segmentation byexpectation-maximization,2005, In 2005 IEEE Computer Society Conference on Computer Vision andPattern Recognition (CVPR’05)
 A novelvisualization tool for art history and conservation: Automated colorization of black and whitearchival photographs of works of art,2014, Studies in conservation
 Attention is all you need,2017, In Advances in neural informationprocessing systems
 Trackingemerges by colorizing videos,2018, In Proceedings of the European conference on computer vision(ECCV)
 Axial-deeplab: Stand-alone axial-attention for panoptic segmentation,2020, arXiv preprint arXiv:2003
 Lsun:Construction of a large-scale image dataset using deep learning with humans in the loop,2015, arXivpreprint arXiv:1506
 Self-attention generativeadversarial networks,2019, In International Conference on Machine Learning
 Colorful image colorization,2016, In Europeanconference on computer vision
 Real-time user-guided image colorization with learned deep priors,2017, arXiv preprintarXiv:1705
 Given the representation of a single row within of animage x3,2016, ∈ RW×D
