title,year,conference
 Hypernetwork knowledge graph embed-dings,2019, In Proceedings of NIPS
 Position-aware self-attention with relative positional encodings forslot filling,2018, In Proceedings of CoRR
 Learning the classic description logic: Theoretical and experi-mental results,1994, In Principles of KR
 Clausie: clause-based open information extraction,2013, InProceedings of WWW
 Bert: Pre-training of deepbidirectional transformers for language understanding,2018, In Proceedings of NAACL
 Event detection with trigger-awarelattice neural network,2019, In Proceedings of EMNLP
 Neural relation extraction forknowledge base enrichment,2019, In Proceedings of ACL
 Identifying relations for open informationextraction,2011, In Proceedings of EMNLP
 Reinforcement learning for relationclassification from noisy data,2018, In Proceedings of AAAI
 Prototype classification:Insights from machine learning,2009, Neural computation
 Exploring various knowledge in relationextraction,2005, In Proceedings of ACL
 Fewrel: Alarge-scale supervised few-shot relation classification dataset with state-of-the-art evaluation,2018, InProceedings of EMNLP
 Knowledge graph embedding viadynamic mapping matrix,2015, In Proceedings of ACL
 Relation extraction with multi-instancemulti-label convolutional neural networks,2016, In Proceedings of COLING
 Relnn: A deep neural model for relational learning,2018, InProceedings of AAAI
 Adam: A method for stochastic optimization,2014, arXiv preprint
 Zero-shot relation extraction viareading comprehension,2017, In Proceedings of CoNLL
 Learning entity and relationembeddings for knowledge graph completion,2015, In Proceedings of AAAI
 Neural relation extractionwith selective attention over instances,2016, In Proceedings of ACL
 Convolution neural network forrelation extraction,2013, In Proceedings of ADMA
 Open information extraction systems and downstream applications,2016, In Proceedingsof IJCAI
 Distance-based imageclassification: Generalizing to new classes at near-zero cost,2013, IEEE transactions on pattern analysisand machine intelligence
 Distant supervision for relation extractionwithout labeled data,2009, In Proceedings of ACL
 Subsequence kernels for relation extraction,2006, InProceedings of NIPS
 A three-way model for collective learningon multi-relational data,2011, In Proceedings ofICML
 Holographic embeddings of knowledgegraphs,2016, In Proceedings of AAAI
 Training tips for the transformer model,2018, The Prague Bulletin ofMathematical Linguistics
 Dsgan: generative adversarial training for distantsupervision relation extraction,2018, In Proceedings of ACL
 Robust distant supervision relation extraction viadeep reinforcement learning,2018, In Proceedings of ACL
 Probabilistic logic neural networks for reasoning,2019, In Proceedings of NIPS
 Pattern recognition and categorization,1972, Cognitive psychology
 Modeling relations and their mentions withoutlabeled text,2010, In Joint European Conference on Machine Learning and Knowledge Discovery inDatabases
 Basicobjects in natural categories,1976, Cognitive psychology
 Modeling relational data with graph convolutional networks,2018, In Proceedings of ESWC
 Modeling relation paths forknowledge graph completion,2020, IEEE Transactions on Knowledge and Data Engineering
 Prototypical networks for few-shot learning,2017, InProceedings of NIPS
 Matching the blanks:Distributional similarity for relation learning,2019, In Proceedings of ACL
 Creating a large benchmark for open information extraction,2016, InProceedings of EMNLP
 Rotate: Knowledge graph embedding byrelational rotation in complex space,2019, In Proceedings of ICLR
 Complexembeddings for simple link prediction,2016, In Proceedings of ICML
 Attention is all you need,2017, In Proceedings of NIPS
 Row-less universal schema,2016, In Proceedings of ACL
 Multilingualrelation extraction using compositional universal schema,2016, In Proceedings ofNAACL
 Efficient inference andlearning in a large knowledge base,2015, Machine Learning
 Knowledge graph embedding bytranslating on hyperplanes,2014, In Proceedings of AAAI
 Adversarial training for relation extraction,2017, In Proceedingsof EMNLP
 Classifyingrelations via long short term memory networks along shortest dependency paths,2015, In Proceedingsof EMNLP
 Embedding entities andrelations for learning and inference in knowledge bases,2015, In Proceedings of ICLR
 Differentiable learning of logical rules for knowledgebase reasoning,2017, In Proceedings of NIPS
 Multi-level matching and aggregation network for few-shot relationclassification,2019, In Proceedings of ACL
 Relation classification viaconvolutional deep neural network,2014, In Proceedings of COLING
 Distant supervision for relation extraction viapiecewise convolutional neural networks,2015, In Proceedings of EMNLP
 Relation classification via recurrent neural network,2015, In Proceedingsof CoRR
