title,year,conference
 On the decision boundaries of neural networks: A tropical geometry perspective,2021, arXivpreprint arXiv:2002
 Understanding deep neuralnetworks with rectified linear units,2016, In Proceedings of the 4th International Conference on LearningRepresentations
 Overfitting or perfect fitting? risk bounds forclassification and regression rules that interpolate,2018, In Advances in Neural Information ProcessingSystems
 A tropical approach to neural networks with piecewiselinear activations,2018, arXiv preprint arXiv:1805
 Deep bigsimple neural nets excel on handwritten digit recognition,2010, arXiv preprint arXiv:1003
 Provable robustness of relu networksvia maximization of linear regions,2018, In Proceedings of the International Conference on ArtificialIntelligence and Statistics
 Deep sparse rectifier neural networks,2011, InProceedings of the 14th International Conference on Artificial Intelligence and Statistics
 Complexity of linear regions in deep networks,2019, In Proceedings ofthe 36th International Conference on Machine Learning
 Deep relu networks have surprisingly few activation patterns,2019, InAdvances in Neural Information Processing Systems
 Delving deep into rectifiers: Surpassinghuman-level performance on imagenet classification,2015, In Proceedings of the 15th InternationalConference on Computer Vision
 Deep residual learning for imagerecognition,2016, In Proceedings of the 29th IEEE Conference on Computer Vision and PatternRecognition
 Adam: A method for stochastic optimization,2015, In Proceedings ofthe 3rd International Conference on Learning Representations
 Learning multiple layers of features from tiny images,2009, Master’s thesis
 Introduction to Tropical Geometry,2015, Graduate Studies inMathematics
 Notes on the number of linear regions of deep neural networks,2017, Presented atMathematics of Deep Learning
 On the number of linearregions of deep neural networks,2014, In Advances in Neural Information Processing Systems
 On the number of response regions of deepfeed forward networks with piece-wise linear activations,2013, arXiv preprint arXiv:1312
 Bounding and counting linearregions of deep neural networks,2018, Proceedings of the 35th International Conference on MachineLearning
 Very deep convolutional networks for large-scale imagerecognition,2015, In Proceedings of the 3rd International Conference on Learning Representations
 Strivingfor simplicity: The all convolutional net,2015, Workshop Track Proceedings of the 3rd InternationalConference on Learning Representations
 Going deeper with convolutions,2015, InProceedings of the 28th IEEE Conference on Computer Vision and Pattern Recognition
 On the number of linearregions of convolutional neural networks,2020, In Proceedings of the 37th International Conference onMachine Learning
 Understanding deeplearning requires rethinking generalization,2017, In Proceedings of the 5th International Conference onLearning Representations
 Tropical geometry of deep neural networks,2018, InProceedings of the 35th International Conference on Machine Learning
 Empirical studies on the properties of linear regions in deep neuralnetworks,2020, In Proceedings of the 8th International Conference on Learning Representations
