title,year,conference
 CARLA:An open urban driving simulator,2017, In CORL
 Neuralscene representation and rendering,0036, Science
 Learning from unlabelled videos with contrastive predictive neural 3dmapping,2020, In ICLR
 Multiple view geometry in computer vision,2003, Cambridgeuniversity press
 Modeling rela-tionships in referential expressions with compositional modular networks,2016, CoRR
 Arbitrary style transfer in real-time with adaptive instance nor-malization,2017, CoRR
 Multimodal unsupervised image-to-imagetranslation,2018, In ECCV
 CLEVR: A diagnostic dataset for compositional language and elementary visualreasoning,2017, In Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 Learning category-specific mesh reconstruction from image collections,2018, In ECCV
 A style-based generator architecture for generativeadversarial networks,2019, In Proceedings of the IEEE conference on computer vision and patternrecognition
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Siamese neural networks for one-shotimage recognition,2015, 2015
 From red wine to red tomato: Compositionwith context,2017, pp
 Composi-tional generalization in image captioning,2019, pp
 3d object recognition by corresponding and quantizing neural 3d scenerepresentations,2020, arXiv preprint arXiv:2010
 Task-drivenmodular networks for zero-shot compositional learning,2019, CoRR
 Faster r-cnn: Towards real-time objectdetection with region proposal networks,2015, arXiv preprint arXiv:1506
 Scene representation networks: Con-tinuous 3d-structure-aware neural scene representations,2019, CoRR
 Prototypical networks for few-shot learn-ing,2017, In I
 The Replica dataset: A digitalreplica of indoor spaces,2019, arXiv preprint arXiv:1906
 Self-supervised learning ofmotion capture,2017, NIPS
 Learning spatial common sense withgeometry-aware recurrent networks,2019, In CVPR
 Instance normalization: The missingingredient for fast stylization,2016, CoRR
 Visual object networks: Image generation with disentangled3d representations,2018, In S
 Notethat D3DP-Nets’s imaginations do not attempt to match the training scene distribution,1600, Rather
