title,year,conference
 An adaptive mirror-prox algorithm forvariational inequalities with singular operators,2019, In NeurIPS ’19: Proceedings of the 33rd International Conference onNeural Information Processing Systems
 The mechanics ofn-player differentiable games,2018, In ICML ’18: Proceedings of the 35th International Conference on Machine Learning
 Data Networks,1992, Prentice Hall
 The relaxation method of finding the common point of convex sets and its application to the solution ofproblems in convex programming,1967, USSR Computational Mathematics and Mathematical Physics
 Reducing noise in GAN trainingwith variance reduced extragradient,2019, In NeurIPS ’19: Proceedings of the 33rd International Conference on NeuralInformation Processing Systems
 Training GANs with optimism,2018, In ICLR’18: Proceedings of the 2018 International Conference on Learning Representations
 A social equilibrium existence theorem,1952, Proceedings of the National Academy of Sciences of the USA
 An adaptive proximal method for variationalinequalities,2019, Computational Mathematics and Mathematical Physics
 A variational inequalityperspective on generative adversarial networks,2019, In ICLR ’19: Proceedings of the 2019 International Conference onLearning Representations
 Negative momentum for improved game dynamics,2019, In AISTATS ’19: Proceedings of the 22ndInternational Conference on Artificial Intelligence and Statistics
 Generative adversarial nets,2014, In NIPS ’14: Proceedings of the 28th International Conference on NeuralInformation Processing Systems
 Fundamentals of Convex Analysis,2001, Springer
 On the convergence of single-callstochastic extra-gradient methods,2019, In NeurIPS ’19: Proceedings of the 33rd International Conference on NeuralInformation Processing Systems
 Solving variational inequalities with stochasticmirror-prox algorithm,2011, Stochastic Systems
 The extragradient method for finding saddle points and other problems,1976, Ekonom
 Mathematical Foundations ofGame Theory,2019, Universitext
 Towards deep learningmodels resistant to adversarial attacks,2018, In ICLR ’18: Proceedings of the 2018 International Conference on LearningRepresentations
 Golden ratio algorithms for variational inequalities,2019, Mathematical Programming
 Learning in games with continuous action sets and unknown payofffunctions,2019, Mathematical Programming
 Robust adversarial reinforcement learning,2017, InICML ’17: Proceedings of the 34th International Conference on Machine Learning
 A modification of the Arrow-Hurwicz method for search of saddle points,1980, MathematicalNotes of the Academy of Sciences of the USSR
 Convex Analysis,1970, Princeton University Press
 ZUr Theorie der Gesellschaftsspiele,1928, Mathematische Annalen
