title,year,conference
 The differentiable cross-entropy method,2019, arXiv preprintarXiv:1909
 The limited multi-label projection layer,2019, arXivpreprint arXiv:1906
 Meta-learning deepenergy-based memory models,2019, arXiv preprint arXiv:1910
 Structured prediction energy networks,2016, In InternationalConference on Machine Learning
 Model-predictive control via cross-entropyand gradient-based optimization,2020, arXiv preprint arXiv:2004
 Stochastic variational optimization,2018, arXiv preprintarXiv:1809
 End-to-end differentiable physics for learning and control,2018, InS
 A tutorial on thecross-entropy method,2005, Annals of operations research
 Generic methods for optimization-based modeling,2012, In Artificial Intelligence andStatistics
 Stochastic optimal control via forward and back-ward stochastic differential equations and importance sampling,2018, Automatica
 Stochastic differential games: Asampling approach via FBSDEs,2019, Dynamic Games and Applications
 Learning with opponent-learning awareness,2018, In Proceedings of the 17th InternationalConference on Autonomous Agents and MultiAgent Systems
 On differentiating parameterized argmin and argmax problems with application to bi-leveloptimization,2016, CoRR
 Solving high-dimensional partial differential eqUationsUsing deep learning,2018, Proceedings of the National Academy of Sciences
 A tUtorial on energy-basedlearning,2006, Predicting structured data
 Unrolled generative adversarialnetworks,2016, arXiv preprint arXiv:1611
 Portfolio optimization applications of stochastic receding horizon control,2007, In 2007American Control Conference
 Forward-backward stochastic neUral networks: Deep learning of high-dimensionalpartial differential eqUations,2018, arXiv preprint arXiv:1804
 Meta-learning with im-Plicit gradients,2019, In Advances in Neural Information Processing Systems
 Meta-learning with latent embedding optimization,2018, arXiv preprintarXiv:1807
 Universal planningnetworks,2018, arXiv preprint arXiv:1804
 Learning structured predic-tion models: A large margin approach,2005, In Proceedings of the 22nd international conference onMachine learning
 Deepforward-backward SDEs for min-max control,2019, In 58th IEEE Conference on Decision and Control(CDC)
 Gradient-based adaptive stochastic search for non-differentiable opti-mization,2014, IEEE Transactions on Automatic Control
