title,year,conference
 Differences of pitch profiles in germanic and slavic languages,2014, In FifteenthAnnual Conference of the International Speech Communication Association
 Deep voice: Real-time neuraltext-to-speech,2017, arXiv preprint arXiv:1702
 Multispeech: Multi-speaker text to speech with transformer,2020, In INTERSPEECH
 End-to-endadversarial text-to-speech,2020, arXiv preprint arXiv:2006
 Ddsp: Differentiable digitalsignal processing,2020, arXiv preprint arXiv:2001
 Tts synthesis with bidirectional lstmbased recurrent neural networks,2014, In Fifteenth Annual Conference of the International SpeechCommunication Association
 An asymetric cycle-consistency loss for dealing with many-to-one mappingsin image translation: A study on thigh mr scans,2020, arXiv preprint arXiv:2004
 Deep voice 2: Multi-speaker neural text-to-speech,2017, In Advances inneural information processing systems
 Speech Prosody in Speech Synthesis: Modeling and generation ofprosody for high quality and flexible speech synthesis,2015, Springer
 One-to-many neural network mappingtechniques for face image synthesis,2012, Expert Systems with Applications
 Glow-tts: A generative flow fortext-to-speech via monotonic alignment search,2020, arXiv preprint arXiv:2005
 Flowavenet: Agenerative flow for raw audio,2018, arXiv preprint arXiv:1811
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Melgan: Generative adversarialnetworks for conditional waveform synthesis,2019, In Advances in Neural Information ProcessingSystems
 Fastpitch: Parallel text-to-speech with pitch prediction,2020, arXiv preprintarXiv:2006
 Jdi-t: Jointly trainedduration informed transformer for text-to-speech without explicit alignment,2020, arXiv preprintarXiv:2005
 Speech quality assessment,2011, In Multimedia analysis
 Deep bidirec-tional lstm modeling of timbre and prosody for emotional voice conversion,2016, 2016
 Dynamic time warping,2007, Information retrieval for music and motion
 Measuring a speaker’s acoustic correlates of pitch-but which?a contrastive analysis based on perceived speaker charisma,2019, In Proceedings of 19th InternationalCongress of Phonetic Sciences
 Parallel neural text-to-speech,2019, arXiv preprintarXiv:1905
 Clarinet: Parallel wave generation in end-to-end text-to-speech,2019, In International Conference on Learning Representations
 Natural tts synthesis by con-ditioning wavenet on mel spectrogram predictions,2018, In 2018 IEEE International Conference onAcoustics
 Token-levelensemble distillation for grapheme-to-phoneme conversion,2019, In INTERSPEECH
 Wavelets forintonation modeling in hmm speech synthesis,2013, In 8th ISCA Workshop on Speech Synthesis
 Wavelet transformations in signal detection,1988, IFAC Proceedings Volumes
 Wavenet: A generative model forraw audio,2016, SSW
 Con-ditional image generation with pixelcnn decoders,2016, In Advances in neural information processingsystems
 Tacotron: Towards end-to-endspeech synthesis,2017, arXiv preprint arXiv:1703
 Statistical parametric speech synthesis using deepneural networks,2013, In 2013 ieee international conference on acoustics
 De-noispeech: Denoising text to speech with frame-level noise modeling,2021, In 2021 IEEE InternationalConference on Acoustics
 Toward multimodal image-to-image translation,2017, In Advances in neural informationprocessing systems
