title,year,conference
 Dropblock: A regularization method for convolutionalnetworks,1072, In Advances in Neural Information Processing Systems
 Aggregated residual transformations fordeep neural networks,1492, In Proceedings of the IEEE conference on computer vision and patternrecognition
