title,year,conference
 Fast algorithms for segmentedregression,2016, In ICML
 Speech recognition using time-warping neural networks,1991, In IEEE Workshop onNeural Networks for Signal Processing
 Detection of Abrupt Changes: Theory and Application,1986, 1986
 Unsupervised NeuralSegmentation and Clustering for Unit Discovery in Sequential Data,2019, In NeurIPS Workshop onPerception as Generative Reasoning
 Deep Diffeomorphic TransformerNetworks,2018, In CVPR
 Multiple Change Point Analysis: Fast Implementa-tion And Strong Consistency,2016, In ICML Anomaly Detection Workshop
 SOM-VAE: Interpretable discrete representation learning on time series,2019, In ICLR
 Joint probabilistic curve clustering and alignment,2004, In NIPS
 Asurvey on concept drift adaptation,2013, ACM Computing Surveys
 Adaptive random forests for evolving datastream classification,2017, Machine Learning
 Event detection from time series data,1999, In KDD
 Adam: A method for stochastic optimization,2015, In ICLR
 Segmental recurrent neural networks,2016, In ICLR
 Beyond Beta: Other Continuous Families of Distributionswith Bounded Support and Applications,2004, World Scientific Publishing Co
 Phoneme Boundary Detection usingLearnable Segmental Features,2020, In ICASSP
 Signal estimation under random time-warpings andnonlinear signal alignment,2011, In NIPS
 Large-margin metric learning for constrainedpartitioning problems,2014, In ICML
 M-Statistic for Kernel Change-Point Detection,2015, InNIPS
 DARTS: Differentiable architecture search,2019, InICLR
 Temporal Transformer Networks: Joint Learning ofInvariant and Discriminative Time Warping,2019, In CVPR
 Estimating regression models with unknown break-points,2003, Statistics in Medicine
 Continuous Inspection Schemes,1954, Biometrika
 Non-stationary dynamic bayesian networks,2008, NIPS
 Discrete variational autoencoders,2017, In ICLR
 TWo-SamPle Testing for Event Impacts in Time Series,2020, InProceedings of the SIAM International Conference on Data Mining (SIAM SDM)
 Chal-lenges in benchmarking stream learning algorithms with real-world data,2020, Data Mining andKnowledge Discovery
 Selective review of offline change pointdetection methods,2020, Signal Processing
 An Evaluation of Change Point DetectionAlgorithms,2020, arXiv:2003
 Segmental Audio Word2Vec: RepresentingUtterances as Sequences of Vectors with Applications in Spoken Term Detection,2018, In ICASSP
 Diffeomor-phic Temporal Alignment Nets,2019, In NeurIPS
 A modified Bayes information criterion with applicationsto the analysis of comparative genomic hybridization data,2007, Biometrics
