title,year,conference
 Slic superpixels compared to state-of-the-artsuperpixel methods,2012, IEEE Transactions on Pattern Analysis and Machine Intelligence
 A empirical study of binaryneural networks’ optimisation,2019, In International Conference on Learning Representations
 Convolutional networks on graphs for learning molecular fingerprints,2015, InAdvances in neural information processing systems
 Neural messagepassing for quantum chemistry,2017, CoRR
 Semi-supervised classification with graph convolutional networks,2017, In5th International Conference on Learning Representations
 A system for massively parallel hyperparameter tuning,2020, In Proceedings ofMachine Learning and Systems 2020
 Dropedge: Towards deep graph convolutionalnetworks on node classification,2020, In International Conference on Learning Representations
 Superglue: Learningfeature matching with graph neural networks,2019, arXiv preprint arXiv:1911
 A quantization-friendly separable convolution for mobilenets,2018, 2018 1st Workshop on Energy Efficient Machine Learning andCognitive Computing for Embedded Applications (EMC2)
 Each machine was running Ubuntu 18,1080,04
	FP32	CIFAR-10 W8A8	Speedup ∣ FP32		Cora W8A8	Speedup ∣ FP32		Citeseer W8A8	Speedup	GCN	182ms	88ms	2,1080,1×	0
