title,year,conference
 The importance of better models in stochastic optimization,2019, In NationalAcademy of Sciences
 A theory of learning from different domains,2010, In Machine Learning
 Weight uncertainty inneural network,2015, In International Conference on Machine Learning
 Model-agnostic meta-learning for fast adaptationof deep networks,2017, In International Conference on Machine Learning
 Explaining and harnessing adversarialexamples,2015, In International Conference on Learning Representations
 Adam: A method for stochastic optimization,2014, In arXiv preprintarXiv:1412
 Simple and scalable predictiveuncertainty estimation using deep ensembles,2017, In Advances in Neural Information ProcessingSystems
 Gradient-based meta-learning with learned layerwise metric andsubspace,2018, In International Conference on Machine Learning
 A simple neural attentive meta-learner,2018, In International Conference on Learning Representations
 Deepfool: A simple andaccurate method to fool deep neural networks,2016, In Computer Vision and Pattern Recognition
 Few-shot adversarialdomain adaptation,2017, In Advances in Neural Information Processing Systems
 Handbook of semiconductor manufacturing technology,2000, CRCpress
 Optimization as a model for few-shot learning,2017, In InternationalConference on Learning Representations
 Meta-learning with memory-augmented neural networks,2016, In International Conference on MachineLearning
 Prototypical networks for few-shot learning,2017, InAdvances in Neural Information Processing Systems
 Meta-dataset: A dataset of datasets for learning to learn from few examples,2020, In International Conferenceon Learning Representations
 Cross-domain few-shotclassification via learned feature-wise transformation,2020, In International Conference on LearningRepresentations
 Adversarial discriminative domainadaptation,2017, In Conference on Computer Vision and Pattern Recognition
 Match-ing networks for one shot learning,2016, In Advances in Neural Information Processing Systems
 Caltech-ucsd birds 200,2010, 2010
 A survey of unsupervised deep domain adaptation,2020, In ACMTransactions on Intelligent Systems and Technology
 Adversarialexamples improve image recognition,2020, In Computer Vision and Pattern Recognition
 Adversarial meta-learning,2018, In arXivpreprint arXiv:1806
 Visualizing and understanding convolutional networks,2014, InEuropean conference on computer vision
 Domain-symmetric networks for adversarialdomain adaptation,2019, In Computer Vision and Pattern Recognition
 Domain-adaptive few-shot learning,2020, In arXiv
