title,year,conference
 Finite-time analysis of the multiarmed banditproblem,2002, Machine learning
 Scala-bility and parallelization of monte-carlo tree search,2010, In International Conference on Computersand Games
 A surveyof monte carlo tree search methods,2012, IEEE Transactions on Computational Intelligence and AI ingames
 On the parallelization of uct,2007, In proceedings of theComputer Games Workshop
 Parallel monte-carlo treesearch,2008, In International Conference on Computers and Games
 Deep learningfor real-time atari game play using offline monte-carlo tree search planning,2014, In Advances in neuralinformation processing systems
 Deep learning for reward designto improve monte carlo tree search in atari games,2016, arXiv preprint arXiv:1604
 Distilling the knowledge in a neural network,2015, arXivpreprint arXiv:1503
 Parallel monte-carlo tree search with simulation servers,2010, In 2010International Conference on Technologies and Applications of Artificial Intelligence
 Improved monte-carlo search,2006, Univ
 Actor-critic algorithms,2000, In Advances in neural informationprocessing systems
 An analysis of virtualloss in parallel mcts,2017, In ICAART (2)
 A lock-free algorithm forparallel mcts,2018, In ICAART (2)
 Pipeline pattern forparallel mcts,2018, In ICAART (2)
 Playing atari with deep reinforcement learning,2013, arXiv preprintarXiv:1312
 Asynchronous methods for deep reinforcementlearning,2016, In International conference on machine learning
 Policy distil-lation,2015, arXiv preprint arXiv:1511
 The Uct algorithm applied to games with imperfectinformation,2008, Diploma
 Trust regionpolicy optimization,2015, In International conference on machine learning
 Proximal policyoptimization algorithms,2017, arXiv preprint arXiv:1707
 On the scalability of parallel uct,2010, In International Conference on Computers andGames
 M-walk: Learning towalk over graphs using monte carlo tree search,2018, In Advances in Neural Information ProcessingSystems
 Masteringthe game of go with deep neural networks and tree search,2016, nature
 Mastering the game of gowithout human knowledge,2017, Nature
 Reinforcement learning: An introduction,2018, MIT press
 Hex game system based on p-mcts,2018, In 2018 ChineseControl And Decision Conference (CCDC)
 Imagination-augmented agents for deep reinforcement learning,2017, arXiv preprintarXiv:1707
 Determinization and information setmonte carlo tree search for the card game dou di zhu,2011, In 2011 IEEE Conference on ComputationalIntelligence and Games (CIG
 Simple statistical gradient-following algorithms for connectionist reinforcementlearning,1992, Machine learning
 Asynchronous parallel empirical variance guided algorithmsfor the thresholding bandit problem,2017, arXiv preprint arXiv:1704
