title,year,conference
 Learning the structure of sum-product networksvia an svd-based algorithm,2015, In UAI
 Learning the architecture of sum-Product networks using clusteringon variables,2012, In NIPS
 Online algorithms for sum-Product networks with continuous variables,2016, In InternationalConference on Probabilistic Graphical Models (PGM)
 Online incremental structure learningof sum-Product networks,2013, In International Conference on Neural Information Processing(ICONIP)
 Foundations of Sum-Product Networks for Probabilistic Modeling,2015, PhD thesis
 Greedy Part-wise learning of sum-Productnetworks,2013, In Machine Learning and Knowledge Discovery in Databases
 Online and Distributed Bayesian MomentMatching for Sum-Product Networks,2016, In AISTATS
 Learning sum-product networks with direct andindirect variable interactions,2014, In ICML
 On the hardness of approximate reasoning,1996, Artificial Intelligence
 Deep boltzmann machines,2009, In AISTATS
 A unified approach for learning the parameters of sum-productnetworks,2016, arXiv:1601
 Collapsed variational inference forsum-product networks,2016, In ICML
