title,year,conference
 Large scaledistributed deep networks,2012, In NIPS
 8-Bit Approximations for Parallelism in Deep Learning,2016, In ICLR
 Deep Residual Learning for ImageRecognition,2016, In CVPR
 Caffe: Convolutional Architecture for Fast Feature Embed-ding,2014, arXiv:1408
 Unwitting Distributed Genetic Programming via AsynchronousJavaScript and XML,2007, In GECCO
 ImageNet Classification with Deep Con-volutional Neural Networks,2012, In NIPS
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 MLitB:Machine Learning in the Browser,2014, arxiv:1412
 Asynchronousdistributed genetic algorithms with javascript and json,2008, In CEC
 MILJS :Brand new javascript libraries for matrix calculation and machine learning,2015, arxiv:1502
 Very Deep Convolutional Networks for Large-Scale ImageRecognition,2014, arxiv:1409
 Two-stream convolutional networks for action recognitionin videos,2014, In NIPS
 Learning DeepFeatures for Scene Recognition using Places Database,2014, In NIPS
