title,year,conference
 The principled design of large-scale recursive neural network architectures-dag-rnns and the protein structure prediction problem,2003, JMach Learn Res
 Fast neighborhood subgraph pairwise distance kernel,2010, In Proc
 Learning task-dependent distributed representations by backpropagationthrough structure,1996, In Neural Networks
 Convolution kernels on discrete structures,1999, Technical report
 Learning convolutional neural networks for graphs,2016, arXivpreprint arXiv:1605
 Weisfeiler-lehman graph kernels,2011, J Mach Learn Res
 Parsing natural scenes and natural language withrecursive neural networks,2011, In Proc
 Supervised neural networks for the classification of structures,1997, IEEETransactions on Neural Networks
 Disulfide connectivity prediction using recursive neural networks andevolutionary information,2004, Bioinformatics
 Deep graph kernels,2015, In Proc
