title,year,conference
 Pengi: An implementation of a theory of activity,1987, In AAAI
 Learning action models for reactive autonomous agents,1997, Technical report
 Made-up minds: a constructivist approach to artificial intelligence,1991, MIT press
 Schema networks: Zero-shot transfer with a generative causal model of intuitive physics,2017, In Proceedings of the 34thInternational Conference on Machine Learning
 Zero-shot transfer with deictic object-oriented representationin reinforcement learning,2018, In Advances in Neural Information Processing Systems
 Learning probabilistic planning operators from noisy observations,2014, In Proceedings ofthe Workshop of the UK Planning and Scheduling Special Interest Group
