title,year,conference
 Learning to learn by gradient descent by gradientdescent,2016, In Advances in Neural Information Processing Systems
 On the optimization of deep networks: Implicitacceleration by overparameterization,2018, arXiv preprint arXiv:1802
 Data-driven synthesis of smoke flows with cnn-based feature de-scriptors,2017, ACM Transactions on Graphics (TOG)
 Bayesian optimiza-tion and attribute adjustment,2018, In Proc
 Deep learning the physics of transportphenomena,2017, arXiv preprint arXiv:1709
 Convolutional neural networks for steady flow ap-proximation,2016, In Proceedings of the 22nd ACM SIGKDD International Conference on KnowledgeDiscovery and Data Mining
 The case for learnedindex structures,2018, In Proceedings of the 2018 International Conference on Management of Data
 Generalizing hamiltonian montecarlo with neural networks,2017, arXiv preprint arXiv:1711
 Automated solution of differential equationsby the finite element method: The FEniCS book,2012, Springer
 Numerical solution of ordinary differential equations,2008, Numerical Analysis LectureNotes
 Weakly-supervised deep learning of heat transport via physics informed loss,2018, arXiv preprintarXiv:1807
 A-nice-mc: Adversarial training for mcmc,2017, InAdvances in Neural Information Processing Systems
 Studyon a poisson’s equation solver based on deep learning technique,2017, In IEEE Electrical Design ofAdvanced Packaging and Systems Symposium (EDAPS)
 Accelerating eulerianfluid simulation with convolutional networks,2017, In International Conference on Machine Learning
 Solvingpoisson’s equation using deep learning in particle simulation of pn junction,2018, arXiv preprintarXiv:1810
