title,year,conference
 Unsupervised domain adaptation bydomain invariant projection,2013, In Proc
 Domain adaptation on statisticalmanifold,2014, In Proc
 Towards open world recognition,2015, In Proc
 Domain separation net-works,2016, In Proc
 Open set domain adaptation,2017, In Proc
 Decaf: A deep con-volutional activation feature for generic visual recognition,2013, In Proc
 Unsupervised visual domain adaptationusing subspace alignment,2013, In Proc
 Unsupervised domain adaptation by backpropagation,2014, arXiv preprintarXiv:1409
 Deep reconstruction-classification networks for unsupervised domain adaptation,2016, In Proc
 Connecting the dots with landmarks: Discriminatively learn-ing domain-invariant features for unsupervised domain adaptation,2013, In Proc
 Efficient sparse coding algorithms,2007, In Proc
 Learning transferable features with deep adaptationnetworks,2015, arXiv preprint arXiv:1502
 Unsupervised domain adaptation with residual transfernetworks,2016, In Proc
 Domain adaptation via transfer component analysis,2011, IEEETransactions on Neural Networks
 Covariate shift by kernel meanmatching,2009, Dataset Shift in Machine Learning
 Adapting visual category models to new domains,2010, InProc
 Probability models for open set recognition,2014, IEEE Transactionson Pattern Analysis and Machine Intelligence
 Return of frustratingly easy domain adaptation,2016, In AAAI Conferenceon Artificial Intelligence
 A testbed for cross-dataset analysis,2014, In Proc
 Deep domain confusion: Maximizingfor domain invariance,2014, arXiv preprint arXiv:1412
 Simultaneous deep transfer across domains andtasks,2015, In Proc
 Adversarial discriminative domain adaptation,2017, InProc
